email,contains_win,contains_free,contains_offer,contains_click,is_weekend,is_unknown_sender,word_count,num_special_chars,num_digits,sent_time
no_spam,0,0,1,0,0,0,100,0,0,23
no_spam,0,0,0,1,0,0,5,1,0,11
no_spam,0,0,0,0,0,0,65,8,1,23
no_spam,0,0,0,0,1,0,69,8,2,15
no_spam,0,0,0,0,1,0,77,7,1,20
no_spam,1,0,0,0,0,0,82,6,0,3
spam,1,1,0,1,0,1,5,6,1,14
no_spam,0,0,1,0,1,0,70,5,0,0
no_spam,0,1,0,1,0,0,81,0,4,0
no_spam,0,1,1,0,0,0,7,5,1,23
no_spam,0,1,0,0,0,1,38,0,2,15
no_spam,0,0,0,0,1,0,81,7,3,14
spam,1,0,0,1,1,1,67,10,1,13
no_spam,0,0,0,0,0,0,19,5,0,20
no_spam,0,0,0,1,0,0,35,2,3,5
no_spam,1,0,0,0,0,0,100,5,0,13
no_spam,0,0,0,0,0,0,5,6,0,15
spam,1,1,0,1,1,0,53,2,3,19
no_spam,0,0,1,0,1,0,10,5,0,0
no_spam,0,0,0,0,0,0,24,4,1,23
no_spam,0,0,0,0,0,0,39,0,1,19
spam,0,1,1,1,1,1,78,7,0,23
no_spam,1,0,0,0,0,0,47,0,1,18
no_spam,0,0,0,0,0,0,7,10,0,23
no_spam,1,0,0,0,0,0,100,2,0,1
no_spam,0,0,1,1,0,0,20,0,0,0
no_spam,0,0,0,0,1,0,100,3,2,1
no_spam,0,0,0,1,0,0,23,6,2,13
no_spam,0,0,0,0,1,1,100,1,4,22
no_spam,0,0,0,0,0,1,40,10,4,12
no_spam,0,0,0,0,0,0,81,10,0,4
no_spam,0,0,0,0,0,0,67,10,1,5
no_spam,0,0,0,0,0,0,54,9,4,0
no_spam,0,1,0,1,0,0,5,0,1,9
no_spam,0,0,0,0,0,0,90,0,0,21
spam,1,1,0,1,1,0,39,8,3,1
no_spam,0,0,0,0,0,0,5,0,0,13
no_spam,0,0,0,0,0,0,100,6,3,0
no_spam,0,0,0,0,0,1,99,9,5,13
spam,1,0,1,0,1,0,33,2,1,11
no_spam,0,0,0,0,0,1,43,3,2,23
no_spam,1,0,0,0,0,1,34,0,0,11
no_spam,0,0,1,0,0,0,96,10,0,11
no_spam,0,0,0,0,0,1,68,6,4,7
no_spam,0,0,1,1,0,0,38,3,3,0
no_spam,0,0,1,0,0,0,62,8,1,23
no_spam,0,0,0,0,0,0,60,1,1,14
spam,1,0,1,1,0,1,85,0,2,11
no_spam,0,1,0,0,1,1,74,3,0,2
no_spam,0,0,0,0,0,0,90,2,4,20
no_spam,0,0,0,0,0,0,5,3,2,15
no_spam,1,0,1,0,0,0,5,1,0,1
no_spam,1,0,0,0,0,0,93,0,0,23
no_spam,0,0,0,1,0,0,5,0,3,9
no_spam,0,1,1,0,0,1,44,3,3,3
spam,0,1,1,0,1,0,50,0,0,4
spam,1,0,0,1,0,0,45,0,0,15
no_spam,0,0,0,0,0,0,85,10,0,4
no_spam,0,0,0,1,0,0,20,9,1,3
spam,1,0,1,1,1,1,75,1,5,1
no_spam,0,1,0,1,1,0,87,8,0,15
spam,1,1,1,1,1,1,57,3,0,14
no_spam,0,1,1,0,0,0,81,9,0,4
no_spam,0,0,1,0,0,0,42,7,3,16
no_spam,1,0,1,0,0,0,5,2,2,13
no_spam,1,0,0,0,0,0,61,0,2,5
no_spam,0,0,0,0,0,0,5,0,0,0
no_spam,0,1,0,1,0,0,100,7,1,16
no_spam,0,0,1,0,0,0,91,0,3,0
no_spam,0,0,0,0,0,0,84,0,0,17
no_spam,0,0,0,0,1,0,11,2,2,15
spam,0,1,1,1,1,1,35,4,0,12
no_spam,1,0,0,0,0,0,52,4,3,21
spam,1,1,1,1,1,1,5,10,1,10
no_spam,0,0,0,0,0,1,57,5,1,5
no_spam,0,1,0,1,1,1,54,3,5,4
spam,1,1,0,0,0,1,88,4,2,15
no_spam,0,0,0,0,1,1,68,0,5,23
no_spam,0,0,0,1,0,0,58,6,5,0
no_spam,0,0,0,0,0,0,5,0,0,3
no_spam,0,0,0,0,0,0,51,0,1,3
no_spam,1,0,0,1,0,0,5,5,2,0
spam,1,1,1,1,0,0,64,2,4,6
no_spam,0,0,0,0,0,1,100,3,1,11
no_spam,0,0,0,0,0,0,55,3,0,9
no_spam,0,0,1,0,0,0,79,4,5,13
no_spam,0,0,1,0,0,0,6,1,1,16
no_spam,0,0,1,0,1,0,65,3,2,7
no_spam,0,0,0,0,0,0,10,5,0,14
no_spam,0,0,1,1,1,0,89,5,2,23
no_spam,0,0,0,0,0,0,38,3,1,7
no_spam,0,0,1,0,0,0,63,5,2,3
no_spam,0,0,0,0,0,1,53,10,1,19
no_spam,0,1,0,0,0,1,21,0,0,8
no_spam,0,0,0,0,0,0,14,0,3,6
spam,1,1,0,0,1,1,93,7,3,18
no_spam,0,0,1,0,1,0,68,3,0,13
no_spam,0,0,0,0,0,0,42,3,2,8
no_spam,0,1,0,0,1,0,5,4,0,5
no_spam,0,0,0,0,0,1,61,10,0,9
no_spam,0,0,1,0,0,0,62,2,0,13
no_spam,0,0,1,0,0,1,38,4,5,18
no_spam,0,0,0,0,0,0,100,9,0,23
no_spam,1,0,0,0,0,0,74,5,0,1
no_spam,0,1,0,0,0,0,31,7,3,8
no_spam,1,1,0,1,0,0,56,8,2,3
no_spam,0,0,1,1,0,0,100,7,2,4
no_spam,0,0,0,0,0,0,79,6,2,5
spam,1,1,1,1,1,0,38,3,3,7
spam,0,1,1,0,0,1,7,10,5,0
spam,0,0,0,1,1,1,5,0,2,23
spam,1,0,0,0,0,1,65,3,1,17
spam,1,1,0,0,1,1,59,0,0,0
no_spam,1,0,0,0,1,1,100,7,0,23
no_spam,1,0,0,0,0,1,100,0,2,0
no_spam,0,0,0,0,0,0,33,6,2,14
no_spam,0,0,0,0,0,0,99,0,0,23
no_spam,0,0,0,0,0,0,43,9,0,16
no_spam,0,0,0,0,0,1,85,4,2,1
no_spam,0,0,1,1,1,1,43,3,1,10
no_spam,0,0,0,0,0,0,24,2,3,15
spam,0,1,1,0,1,1,43,0,0,11
no_spam,1,0,0,0,0,0,5,10,4,11
no_spam,0,0,0,0,0,0,50,7,2,10
no_spam,0,0,1,0,1,0,5,7,5,0
no_spam,0,0,0,0,0,0,49,3,3,9
spam,1,1,1,1,0,0,37,8,3,6
no_spam,0,1,0,0,1,1,100,3,2,0
spam,1,1,1,0,0,1,82,1,1,7
no_spam,0,0,0,0,0,0,81,2,0,11
no_spam,0,0,0,0,0,0,7,3,4,23
no_spam,0,0,0,0,0,0,79,10,3,7
no_spam,0,0,0,0,0,0,60,6,1,8
no_spam,0,0,0,1,0,0,100,8,2,8
no_spam,0,0,0,1,0,0,99,9,3,21
no_spam,0,0,0,0,0,1,100,0,3,10
spam,1,0,1,1,1,0,5,2,3,10
no_spam,0,0,1,0,0,1,5,5,1,23
spam,0,0,0,1,1,1,5,7,3,2
no_spam,0,0,1,0,0,0,51,7,3,1
no_spam,1,0,0,1,0,0,43,5,2,16
no_spam,0,0,0,1,0,1,8,1,3,4
no_spam,0,0,0,0,0,0,45,0,5,12
no_spam,0,0,0,0,0,1,58,5,0,13
no_spam,0,0,1,0,1,1,100,0,0,2
no_spam,0,1,0,0,0,0,44,0,5,0
spam,0,0,0,1,1,0,63,7,4,5
no_spam,0,0,1,0,0,1,72,3,4,0
spam,1,1,0,1,0,1,5,7,0,7
no_spam,1,0,1,0,0,0,98,10,0,5
no_spam,0,0,0,0,1,0,77,2,2,17
no_spam,0,0,0,0,0,0,25,2,0,22
no_spam,0,1,0,0,0,0,77,4,2,20
no_spam,0,0,0,1,0,0,44,0,3,5
no_spam,0,0,0,0,0,1,20,6,0,18
no_spam,0,0,0,0,0,1,59,9,0,12
no_spam,0,0,0,0,0,1,5,4,5,20
spam,1,1,1,1,1,1,5,5,1,17
spam,1,1,1,1,1,1,68,5,0,14
no_spam,1,0,1,1,0,0,36,0,3,1
no_spam,0,0,1,0,0,1,64,0,2,11
no_spam,1,0,0,0,1,0,70,10,0,21
no_spam,0,0,1,0,0,1,5,0,4,9
no_spam,0,0,0,1,0,0,100,3,2,19
no_spam,0,1,1,0,0,1,22,7,4,11
no_spam,0,0,0,0,0,0,25,7,3,11
no_spam,0,0,1,0,0,1,62,4,3,11
no_spam,0,1,0,0,0,0,51,7,3,0
spam,1,1,1,1,0,1,11,5,2,23
spam,1,1,1,1,1,1,35,0,4,3
no_spam,0,0,0,0,0,1,51,6,4,12
spam,1,1,1,1,1,1,67,0,0,11
spam,1,1,0,1,1,1,37,2,2,9
no_spam,0,0,0,0,0,1,70,7,1,20
no_spam,0,0,0,0,0,0,55,3,1,6
no_spam,0,0,0,0,0,1,15,3,0,12
spam,1,1,0,1,1,0,83,5,1,17
spam,1,1,0,0,0,1,70,2,0,18
no_spam,0,0,1,0,0,1,67,0,0,4
no_spam,0,0,0,1,0,1,100,6,4,2
no_spam,0,0,1,0,1,0,60,0,2,7
no_spam,0,0,0,0,0,0,51,0,4,23
no_spam,0,0,1,1,1,0,43,10,2,0
spam,0,1,1,1,1,1,24,0,3,5
no_spam,0,0,0,0,0,0,30,0,3,0
spam,1,1,1,1,0,0,67,8,0,13
spam,0,1,0,1,0,1,50,4,1,4
no_spam,0,0,0,0,0,0,42,7,1,1
no_spam,0,0,0,0,0,0,29,10,5,4
no_spam,0,0,0,0,0,1,79,3,2,4
no_spam,0,1,1,0,0,0,27,9,0,6
no_spam,0,0,0,0,0,0,5,0,1,22
no_spam,0,0,0,0,0,0,66,8,3,12
no_spam,1,0,0,0,0,0,30,0,1,14
no_spam,0,0,0,0,0,0,16,8,0,9
no_spam,0,0,0,0,1,0,78,9,0,10
no_spam,0,0,1,0,0,1,23,2,2,22
no_spam,1,0,0,0,0,0,71,0,0,23
no_spam,0,1,0,0,0,0,39,10,0,21
no_spam,0,0,0,1,0,0,65,0,2,20
no_spam,1,0,0,0,1,0,85,0,5,19
no_spam,0,0,0,0,0,0,55,6,0,0
no_spam,1,0,0,0,0,0,85,10,3,6
no_spam,0,0,0,0,0,0,88,10,0,13
no_spam,0,0,0,0,0,0,23,2,4,5
spam,1,1,1,0,1,0,47,10,1,0
no_spam,0,1,0,1,0,0,96,1,0,5
no_spam,0,0,0,0,0,0,11,4,1,1
no_spam,0,0,0,0,1,1,5,0,1,6
no_spam,0,0,0,0,1,0,77,0,1,0
no_spam,0,0,0,0,1,1,84,6,1,7
no_spam,1,0,0,0,0,0,48,10,0,6
no_spam,0,0,0,0,0,0,48,5,3,23
no_spam,0,0,0,0,0,0,33,2,3,0
no_spam,1,0,1,0,0,0,83,7,1,16
no_spam,0,1,0,0,0,1,16,7,2,16
no_spam,0,0,0,0,0,1,76,6,5,4
spam,1,1,1,1,1,1,18,0,0,23
no_spam,0,0,0,0,0,0,72,10,3,16
no_spam,0,1,0,0,1,1,31,0,2,19
no_spam,0,1,0,0,0,1,46,8,0,16
no_spam,0,0,0,0,0,0,61,5,0,11
no_spam,0,0,1,0,0,0,46,4,4,0
no_spam,0,0,0,1,0,0,46,0,3,0
no_spam,0,0,0,0,0,0,50,0,0,8
no_spam,0,0,0,0,0,0,100,0,0,3
no_spam,0,1,0,1,0,0,18,2,1,23
no_spam,0,0,0,0,1,0,43,9,1,4
spam,0,1,0,1,1,0,7,4,2,10
no_spam,1,0,0,0,0,0,78,4,1,1
no_spam,1,0,0,1,0,0,53,0,0,17
no_spam,0,1,1,0,0,0,33,8,3,14
no_spam,0,0,0,0,1,0,56,1,1,20
no_spam,1,0,0,0,1,0,32,9,5,15
no_spam,0,0,0,1,0,0,17,9,2,23
no_spam,0,0,0,0,0,1,100,6,1,8
no_spam,0,0,0,0,1,0,86,3,1,1
no_spam,1,0,0,1,0,1,34,10,2,4
no_spam,0,0,1,1,0,0,45,4,4,23
spam,1,0,1,0,1,1,92,0,1,23
no_spam,0,0,0,0,0,0,58,1,0,12
no_spam,0,1,0,0,0,1,5,1,2,1
no_spam,0,1,0,0,0,0,76,4,0,14
no_spam,0,0,0,0,1,0,81,1,4,18
spam,1,1,1,1,1,1,58,6,3,9
no_spam,0,0,1,0,0,0,89,3,2,18
no_spam,0,0,0,0,1,0,5,0,1,23
no_spam,0,1,1,0,0,1,33,10,1,11
no_spam,0,0,0,0,0,1,5,7,0,22
no_spam,0,0,1,1,1,0,36,8,0,1
no_spam,0,0,0,0,0,1,18,8,1,7
no_spam,0,0,0,0,0,1,68,10,4,0
no_spam,0,0,1,0,0,0,50,4,1,23
no_spam,0,0,1,0,0,0,79,10,2,0
spam,1,1,0,1,1,0,25,0,0,14
spam,0,0,1,1,1,1,5,2,2,3
spam,1,1,0,1,1,1,90,2,0,9
no_spam,0,0,0,0,0,0,46,8,0,5
no_spam,1,0,0,1,0,0,16,3,1,8
spam,0,1,1,1,0,1,32,9,1,16
no_spam,0,0,0,0,0,0,9,2,0,10
no_spam,0,1,0,0,0,0,5,2,0,3
spam,0,1,1,1,1,0,5,4,0,10
spam,0,1,1,0,1,0,19,0,5,0
no_spam,0,0,0,0,0,0,14,0,0,4
no_spam,0,0,0,0,0,0,93,5,0,0
no_spam,1,0,0,0,0,0,64,8,2,12
spam,0,1,0,1,1,0,17,8,2,11
spam,1,1,1,0,1,0,51,7,1,0
no_spam,0,1,0,0,0,0,63,9,0,4
no_spam,0,0,0,1,0,0,42,4,4,0
spam,1,0,0,0,0,1,100,3,1,14
no_spam,1,0,1,0,0,1,100,10,2,3
no_spam,0,0,0,1,0,0,62,5,3,6
spam,1,1,0,1,1,1,48,1,0,23
no_spam,0,1,0,0,0,0,82,5,2,0
no_spam,0,0,1,0,0,1,7,10,0,6
no_spam,0,0,0,0,0,0,84,3,0,23
no_spam,1,0,0,0,0,0,47,10,1,14
spam,1,1,1,0,1,1,62,6,2,17
no_spam,0,0,0,0,0,0,25,10,3,0
spam,0,1,0,1,1,0,63,0,5,0
no_spam,1,0,0,0,0,0,78,5,3,14
no_spam,1,1,0,0,1,0,18,0,2,13
no_spam,0,0,0,1,0,0,84,3,0,14
no_spam,0,1,1,0,0,0,95,5,3,0
no_spam,0,0,0,0,0,0,84,2,4,7
no_spam,0,1,0,0,1,0,90,9,0,0
no_spam,0,0,0,0,1,0,24,9,2,0
no_spam,0,0,0,0,1,1,34,8,3,23
no_spam,0,0,0,0,0,0,10,6,4,10
no_spam,1,0,0,1,0,0,41,1,1,15
no_spam,0,0,1,1,1,0,81,5,0,18
no_spam,0,0,0,0,1,1,42,3,5,5
no_spam,1,0,0,1,0,1,28,10,1,0
no_spam,0,0,0,0,0,0,5,6,1,0
no_spam,0,0,0,0,1,0,5,4,0,12
no_spam,0,0,0,0,1,0,5,8,0,4
spam,1,0,0,1,1,1,16,10,0,5
spam,0,1,1,1,1,0,97,0,1,23
no_spam,0,1,0,1,0,0,30,8,0,17
no_spam,0,1,1,0,0,0,21,0,1,0
spam,1,1,1,0,1,0,53,4,0,0
no_spam,0,0,0,0,0,1,67,2,5,23
spam,1,1,0,1,1,1,100,3,5,23
spam,0,1,1,1,0,0,32,4,4,23
spam,1,1,1,0,1,1,58,0,3,7
no_spam,0,0,0,0,0,0,91,3,2,8
no_spam,1,0,0,1,0,0,70,5,2,17
no_spam,0,0,0,0,0,0,34,5,0,23
no_spam,0,0,0,0,0,0,74,7,2,1
no_spam,0,0,1,1,0,0,91,0,0,9
no_spam,0,0,1,0,0,0,50,5,4,7
no_spam,0,0,1,0,0,0,80,5,1,20
spam,0,0,0,1,1,0,89,3,0,12
no_spam,1,0,0,0,0,0,11,3,3,10
spam,1,1,1,1,1,1,70,7,2,14
spam,0,1,1,1,1,1,99,0,0,0
no_spam,0,1,0,0,0,0,51,2,0,1
no_spam,0,0,1,0,1,0,44,9,1,4
spam,1,0,1,1,1,1,76,0,0,22
no_spam,0,0,0,0,0,0,25,6,2,17
no_spam,0,0,0,1,0,1,54,8,0,23
no_spam,0,0,0,0,0,0,44,0,1,0
no_spam,0,0,1,0,0,0,15,0,5,7
no_spam,0,0,0,0,0,1,72,3,3,7
no_spam,0,0,0,0,1,0,26,0,1,16
no_spam,0,0,1,1,0,0,34,2,0,14
no_spam,0,0,0,0,0,0,53,10,0,8
no_spam,0,0,0,0,0,1,42,0,2,6
no_spam,1,0,0,0,0,0,24,1,3,7
no_spam,0,0,0,0,0,0,26,4,3,16
spam,0,1,0,1,1,0,95,4,3,6
no_spam,0,0,0,0,0,1,5,9,0,1
no_spam,0,0,0,0,0,1,19,10,0,14
no_spam,0,0,0,0,0,0,78,8,1,11
no_spam,0,0,0,0,1,0,87,6,3,23
no_spam,0,0,1,0,0,0,100,3,1,11
spam,1,1,0,1,1,0,71,2,0,6
no_spam,0,1,0,1,0,0,87,5,1,20
spam,1,1,1,1,1,1,74,10,0,17
no_spam,0,1,1,1,0,0,26,0,0,23
no_spam,1,0,0,0,0,1,100,2,0,6
no_spam,0,0,0,0,1,0,22,3,2,14
spam,1,1,1,1,1,1,40,1,5,13
no_spam,0,0,0,0,1,1,51,3,0,18
no_spam,0,0,0,0,0,0,50,3,0,23
no_spam,1,0,0,1,0,0,43,5,0,1
no_spam,0,0,0,0,1,0,67,10,0,1
no_spam,0,0,1,0,0,0,9,6,4,7
no_spam,1,0,0,0,0,0,43,6,5,6
no_spam,0,0,1,0,0,0,100,7,3,11
no_spam,0,0,0,0,0,1,14,4,3,20
no_spam,0,1,0,1,1,0,94,0,3,23
spam,1,0,1,1,0,1,57,2,4,18
spam,1,1,1,1,1,1,43,5,3,5
spam,1,1,1,1,1,0,70,8,3,11
no_spam,1,0,0,0,1,0,90,1,4,20
no_spam,1,0,0,1,1,0,36,1,1,21
no_spam,1,1,0,1,0,0,39,0,0,7
no_spam,0,0,0,0,0,0,90,0,5,13
no_spam,1,0,0,0,1,1,28,0,4,9
no_spam,0,0,0,0,0,0,44,2,2,0
no_spam,0,0,1,1,0,0,92,8,5,23
no_spam,0,0,0,0,0,1,40,10,0,19
spam,0,1,1,0,1,0,66,3,3,14
no_spam,0,0,0,0,0,0,51,4,2,22
no_spam,0,0,0,0,1,0,28,7,3,0
no_spam,0,0,1,0,0,0,5,5,1,20
no_spam,1,0,0,0,0,1,94,0,3,12
no_spam,0,1,0,0,0,0,72,7,0,7
spam,0,1,1,1,1,0,80,6,5,3
spam,1,0,1,1,1,1,5,10,0,0
no_spam,0,0,0,0,0,0,29,10,0,23
spam,1,0,0,1,1,1,100,0,1,13
spam,1,1,1,0,1,1,43,0,2,15
spam,0,1,0,1,1,1,36,3,2,21
spam,1,0,0,1,1,1,42,0,4,12
no_spam,1,0,0,0,0,0,100,6,3,12
no_spam,0,0,0,0,0,0,35,3,0,1
no_spam,0,0,0,1,1,1,49,0,3,2
no_spam,0,0,0,0,1,0,28,4,1,23
spam,0,1,1,0,1,1,5,7,5,10
no_spam,0,0,0,0,0,0,45,1,0,14
no_spam,0,1,0,1,0,0,32,0,2,4
spam,1,1,1,0,1,1,63,2,2,18
spam,1,0,0,1,1,0,53,3,0,7
spam,0,0,1,1,1,1,71,1,0,13
no_spam,0,1,0,1,1,0,47,0,3,17
no_spam,1,0,0,0,0,0,92,2,4,23
no_spam,0,0,0,0,0,0,74,5,5,4
no_spam,0,0,0,0,1,0,8,7,0,10
no_spam,0,1,0,1,0,0,26,3,0,10
no_spam,0,1,0,0,0,0,44,6,0,15
spam,1,0,1,1,1,1,46,1,5,23
no_spam,0,0,0,0,0,0,52,6,1,0
no_spam,1,0,0,1,0,0,5,9,2,5
no_spam,0,0,0,0,1,0,31,4,5,10
no_spam,0,0,0,0,0,0,58,10,0,13
no_spam,1,1,0,1,1,0,39,5,1,12
spam,0,1,1,1,0,1,100,4,0,8
no_spam,0,0,0,0,0,0,15,5,4,19
spam,1,1,1,1,1,1,87,0,5,7
no_spam,0,0,1,0,1,0,78,5,5,23
spam,1,1,1,1,1,0,95,9,0,18
no_spam,0,0,0,1,0,0,23,4,3,13
no_spam,0,1,0,0,1,1,16,5,0,5
no_spam,1,0,0,0,0,0,93,1,4,5
spam,1,1,0,1,1,0,97,6,0,17
no_spam,0,0,1,0,0,0,33,8,2,6
no_spam,0,0,1,0,0,0,54,0,1,16
spam,1,1,0,0,1,1,96,0,0,3
spam,0,0,1,1,1,1,68,6,3,0
no_spam,0,1,0,0,0,0,48,0,3,0
no_spam,1,0,0,0,0,0,71,9,2,16
no_spam,1,1,0,0,0,0,96,0,3,12
no_spam,0,1,0,0,0,0,85,2,3,19
no_spam,0,0,0,0,0,0,23,3,1,8
spam,1,1,1,0,1,1,22,10,2,0
spam,1,0,1,1,0,0,58,3,0,18
no_spam,0,0,0,0,0,0,36,4,3,23
no_spam,0,0,0,0,0,1,30,7,0,23
no_spam,1,0,0,0,0,0,38,2,0,14
spam,1,1,1,1,1,0,5,4,0,5
spam,0,1,0,1,1,1,26,8,3,23
no_spam,1,0,0,1,1,0,26,0,2,12
spam,1,0,1,0,1,0,57,3,1,14
no_spam,1,0,0,0,0,0,49,1,1,7
no_spam,0,0,1,0,0,1,54,1,3,13
no_spam,1,0,0,0,0,0,43,0,4,18
no_spam,1,0,0,0,0,0,91,0,0,11
no_spam,0,0,1,0,0,0,81,1,2,11
no_spam,0,0,0,0,0,0,94,7,2,23
no_spam,0,0,0,0,0,0,72,5,1,21
spam,1,1,0,0,1,0,100,4,0,17
no_spam,0,1,0,0,0,0,5,3,3,10
no_spam,1,0,0,1,0,0,100,0,2,23
no_spam,0,0,0,1,0,1,84,8,0,18
no_spam,0,0,1,0,0,0,72,0,1,6
no_spam,0,0,0,0,0,0,19,2,3,10
no_spam,0,0,0,0,0,0,6,4,3,10
no_spam,1,0,1,0,0,0,58,4,0,15
no_spam,0,1,0,0,1,0,94,0,0,2
no_spam,0,0,0,0,1,0,56,0,0,10
no_spam,0,0,0,0,1,0,44,3,3,21
no_spam,0,0,0,0,0,0,88,3,4,4
no_spam,0,1,0,1,0,0,62,9,3,14
no_spam,1,0,0,1,0,0,60,7,0,17
spam,1,1,1,0,1,1,28,9,0,20
no_spam,0,1,0,0,1,0,13,3,0,15
no_spam,0,0,0,0,0,0,100,3,3,10
spam,1,1,0,1,1,0,46,0,0,0
no_spam,0,0,1,0,0,0,34,4,4,15
no_spam,0,1,0,0,0,0,47,5,0,0
spam,1,0,1,1,1,0,50,5,0,12
spam,1,0,0,0,1,0,5,10,0,4
spam,1,1,1,1,1,1,5,2,2,13
no_spam,1,0,0,0,0,0,95,0,3,14
no_spam,0,0,0,0,1,0,87,10,1,7
no_spam,0,0,1,0,0,0,10,0,5,11
no_spam,0,0,0,0,0,1,72,5,0,4
no_spam,0,1,0,1,0,1,45,3,3,8
no_spam,0,1,1,0,0,0,11,0,0,23
spam,0,1,1,1,1,0,28,1,1,23
no_spam,0,0,1,0,0,0,5,0,5,12
no_spam,0,0,0,0,0,0,5,0,1,2
no_spam,1,0,0,0,1,1,83,0,5,14
no_spam,0,0,1,1,0,0,69,4,1,9
no_spam,0,0,1,0,0,0,78,3,3,4
no_spam,1,0,0,0,1,0,5,6,2,12
no_spam,1,1,0,0,0,1,37,9,0,8
no_spam,0,0,0,1,0,1,40,3,2,20
spam,1,0,0,1,0,1,5,5,1,6
spam,1,1,1,1,1,1,63,2,0,19
no_spam,0,0,0,0,0,0,100,2,0,0
no_spam,0,0,0,0,0,0,53,4,0,8
spam,1,1,1,1,1,1,51,8,1,1
spam,1,1,1,1,1,1,39,6,0,5
no_spam,0,0,0,1,0,0,96,6,5,9
no_spam,0,1,0,1,0,0,5,0,2,13
no_spam,0,0,0,0,0,0,64,3,3,4
spam,1,0,0,0,0,1,72,3,4,22
spam,0,1,1,0,0,1,32,0,4,15
no_spam,0,0,0,0,0,0,100,7,1,20
spam,1,0,0,1,1,0,41,7,3,10
no_spam,0,0,0,0,0,1,46,1,0,5
spam,1,1,0,1,1,1,5,2,0,11
no_spam,0,1,0,1,0,1,55,0,1,2
spam,1,1,1,1,1,1,100,0,2,12
no_spam,0,0,0,0,0,0,50,2,2,10
no_spam,0,0,1,0,0,1,100,3,5,15
no_spam,0,0,0,0,1,0,19,0,4,7
spam,1,0,0,0,1,1,43,0,0,22
spam,1,1,1,0,1,1,41,5,1,0
spam,0,0,1,1,1,0,88,0,2,8
spam,1,1,0,0,0,1,72,7,2,23
no_spam,0,0,0,0,0,0,91,7,1,22
no_spam,0,1,0,0,0,0,100,0,1,5
no_spam,0,0,0,0,0,1,47,10,3,23
no_spam,0,0,0,0,0,0,95,0,3,0
no_spam,0,0,0,0,1,0,11,4,0,9
no_spam,0,1,0,0,0,1,59,4,1,11
no_spam,0,0,0,0,0,0,28,0,0,10
no_spam,0,1,0,0,0,0,58,9,1,23
no_spam,0,0,0,0,0,0,10,10,4,1
no_spam,0,1,0,0,0,0,38,7,1,0
spam,1,0,0,1,1,1,5,5,0,20
spam,1,0,1,1,1,0,58,9,3,9
spam,1,1,1,0,0,1,43,4,2,23
no_spam,0,1,1,0,1,0,62,2,3,19
no_spam,0,0,0,0,0,0,76,10,2,10
spam,0,1,1,1,0,1,65,10,1,8
no_spam,0,0,0,0,0,0,42,6,5,15
no_spam,0,0,1,0,1,1,63,0,4,15
no_spam,1,0,0,1,0,0,33,3,1,7
no_spam,0,0,0,0,0,1,50,5,1,7
no_spam,0,0,1,0,0,0,51,3,0,14
no_spam,0,0,0,0,0,1,51,3,0,10
no_spam,0,0,0,0,0,0,51,3,0,0
no_spam,0,0,1,0,0,0,13,3,0,12
no_spam,0,1,0,0,1,0,76,8,0,15
spam,0,0,1,1,0,0,12,0,3,21
no_spam,0,1,0,0,0,0,19,2,3,18
no_spam,0,0,1,0,0,0,51,7,2,19
spam,1,0,1,1,0,1,20,4,0,23
no_spam,0,0,0,0,0,0,11,0,1,4
no_spam,0,0,0,0,0,0,45,0,0,0
no_spam,0,0,0,0,0,0,19,10,1,13
no_spam,0,0,0,0,0,0,47,5,0,23
no_spam,0,0,0,0,0,1,40,3,0,13
spam,1,0,0,0,1,1,83,7,3,13
no_spam,0,0,0,0,0,0,5,4,0,2
no_spam,0,0,0,0,0,1,78,0,0,23
no_spam,0,0,0,0,1,0,35,9,2,19
no_spam,0,0,0,1,0,0,99,2,1,18
no_spam,0,0,0,0,0,0,40,2,1,0
no_spam,0,0,1,0,0,0,17,3,2,4
no_spam,1,0,0,0,0,0,98,0,2,0
no_spam,0,0,0,0,0,0,18,5,1,22
no_spam,0,0,1,0,0,0,68,1,1,22
no_spam,0,1,0,0,0,0,32,9,0,23
spam,1,1,1,0,1,1,77,4,5,11
no_spam,1,0,0,0,1,1,28,8,2,23
no_spam,1,0,0,1,0,1,47,10,1,21
no_spam,0,0,0,0,0,0,61,6,1,1
no_spam,0,0,0,0,1,0,24,5,2,10
no_spam,0,0,0,1,0,0,49,5,1,21
no_spam,0,1,0,0,0,0,84,1,4,13
spam,1,1,0,0,0,1,78,5,3,13
spam,1,1,1,1,0,1,46,10,0,19
no_spam,0,0,0,0,0,0,7,5,4,4
no_spam,1,1,0,1,0,0,59,1,2,18
spam,1,1,0,1,1,1,60,0,1,9
spam,0,0,1,1,1,0,97,3,1,7
spam,1,1,0,0,1,1,41,2,0,8
no_spam,0,1,0,0,0,0,34,6,0,0
no_spam,0,0,0,1,0,0,57,5,2,0
no_spam,0,0,0,0,0,0,89,6,2,10
no_spam,0,0,1,1,0,0,16,0,1,21
no_spam,0,0,0,0,0,0,5,2,2,23
no_spam,0,1,0,1,1,0,44,5,1,23
spam,1,0,1,0,1,1,36,10,0,4
no_spam,0,0,0,0,0,0,74,0,0,9
spam,0,1,1,1,1,0,83,8,3,0
no_spam,0,0,0,0,0,0,72,0,4,9
no_spam,0,0,0,1,0,0,46,4,0,15
no_spam,1,0,0,0,0,0,72,8,3,10
spam,1,1,1,1,1,1,69,7,1,8
