ID,ProductLine,ProductNumber,Amount,Purchase Date
531,A-100,153,38,4/6/2019
917,E-500,524,206,4/7/2019
794,D-400,495,108,4/7/2019
761,D-400,486,146,4/7/2019
514,D-400,401,131,4/7/2019
228,D-400,419,126,4/7/2019
833,A-100,151,18,4/8/2019
662,C-300,332,67,4/8/2019
622,E-500,532,217,4/8/2019
585,B-200,287,48,4/8/2019
167,B-200,227,48,4/8/2019
130,C-300,342,108,4/8/2019
927,B-200,285,54,4/9/2019
553,B-200,292,30,4/9/2019
306,E-500,531,194,4/9/2019
301,A-100,134,45,4/9/2019
695,A-100,174,20,4/10/2019
694,E-500,529,156,4/10/2019
286,E-500,589,210,4/10/2019
255,D-400,419,144,4/10/2019
147,A-100,152,24,4/10/2019
558,B-200,297,33,4/11/2019
275,C-300,393,56,4/11/2019
116,D-400,449,104,4/11/2019
947,D-400,484,121,4/12/2019
855,C-300,310,118,4/12/2019
420,D-400,469,133,4/12/2019
372,A-100,174,13,4/12/2019
156,E-500,547,188,4/12/2019
429,B-200,240,63,4/13/2019
223,A-100,178,16,4/13/2019
165,C-300,308,97,4/13/2019
162,B-200,216,68,4/13/2019
924,C-300,356,85,4/14/2019
773,B-200,209,67,4/14/2019
660,C-300,311,53,4/14/2019
317,D-400,467,104,4/14/2019
313,C-300,388,110,4/14/2019
257,B-200,285,42,4/14/2019
228,D-400,465,141,4/14/2019
86,A-100,146,21,4/14/2019
182,E-500,507,175,4/15/2019
167,B-200,237,45,4/15/2019
454,D-400,404,140,4/16/2019
798,C-300,363,64,4/17/2019
733,A-100,184,16,4/17/2019
658,E-500,578,218,4/17/2019
40,B-200,212,75,4/17/2019
656,D-400,434,145,4/18/2019
372,C-300,383,104,4/18/2019
989,B-200,235,56,4/20/2019
830,B-200,268,47,4/20/2019
827,D-400,469,104,4/21/2019
534,E-500,569,216,4/21/2019
788,A-100,161,29,4/22/2019
638,B-200,224,75,4/22/2019
464,D-400,474,131,4/22/2019
221,E-500,593,212,4/23/2019
60,C-300,370,86,4/23/2019
924,B-200,202,30,4/24/2019
795,A-100,107,33,4/24/2019
100,B-200,235,66,4/24/2019
927,C-300,346,52,4/25/2019
858,C-300,364,57,4/25/2019
253,A-100,147,32,4/25/2019
218,E-500,568,182,4/25/2019
809,B-200,255,66,4/26/2019
503,C-300,328,104,4/26/2019
478,A-100,115,33,4/26/2019
386,E-500,544,171,4/26/2019
928,A-100,109,15,4/27/2019
843,A-100,110,29,4/27/2019
430,C-300,346,75,4/27/2019
558,B-200,208,71,4/29/2019
494,E-500,522,198,4/29/2019
439,C-300,372,71,4/29/2019
225,B-200,267,76,4/29/2019
199,C-300,356,101,4/29/2019
928,D-400,485,143,4/30/2019
540,E-500,571,165,4/30/2019
244,E-500,518,167,4/30/2019
126,E-500,582,177,4/30/2019
92,A-100,132,26,4/30/2019
371,E-500,561,172,5/1/2019
251,A-100,185,28,5/1/2019
111,C-300,387,91,5/1/2019
935,D-400,454,100,5/2/2019
851,D-400,434,147,5/2/2019
231,A-100,149,43,5/2/2019
736,A-100,172,48,5/3/2019
590,D-400,490,149,5/3/2019
522,D-400,427,137,5/3/2019
620,A-100,197,27,5/4/2019
160,A-100,107,30,5/4/2019
145,D-400,428,115,5/4/2019
880,C-300,373,105,5/5/2019
774,E-500,571,189,5/5/2019
715,D-400,452,112,5/5/2019
334,E-500,596,194,5/5/2019
929,D-400,490,103,5/6/2019
258,A-100,161,28,5/6/2019
151,E-500,574,175,5/6/2019
99,C-300,356,63,5/6/2019
806,E-500,512,179,5/8/2019
451,E-500,513,153,5/9/2019
386,A-100,119,39,5/9/2019
313,D-400,460,123,5/9/2019
107,A-100,175,47,5/9/2019
913,E-500,532,165,5/10/2019
372,B-200,295,41,5/10/2019
182,B-200,266,54,5/10/2019
578,E-500,550,177,5/11/2019
550,B-200,269,54,5/12/2019
914,A-100,133,28,5/13/2019
582,A-100,138,10,5/13/2019
223,C-300,343,112,5/13/2019
539,D-400,423,131,5/14/2019
323,B-200,293,44,5/14/2019
20,C-300,368,84,5/14/2019
546,C-300,329,87,5/15/2019
392,B-200,226,61,5/15/2019
985,D-400,406,121,5/16/2019
949,C-300,339,51,5/16/2019
605,B-200,290,32,5/16/2019
522,E-500,570,152,5/16/2019
458,C-300,314,78,5/16/2019
366,C-300,382,75,5/16/2019
297,C-300,386,64,5/16/2019
170,E-500,513,216,5/16/2019
76,B-200,259,40,5/16/2019
942,A-100,147,43,5/17/2019
523,D-400,409,111,5/17/2019
440,A-100,150,38,5/17/2019
251,D-400,427,132,5/17/2019
146,A-100,174,30,5/17/2019
986,A-100,129,12,5/18/2019
662,E-500,555,211,5/18/2019
350,C-300,313,81,5/18/2019
50,A-100,161,39,5/18/2019
79,E-500,501,207,5/19/2019
935,E-500,509,205,5/20/2019
894,E-500,555,157,5/20/2019
298,D-400,465,142,5/20/2019
97,C-300,364,66,5/20/2019
927,C-300,301,98,5/21/2019
876,A-100,101,10,5/21/2019
257,A-100,186,18,5/21/2019
985,D-400,433,143,5/22/2019
726,B-200,222,35,5/23/2019
554,E-500,578,176,5/23/2019
360,C-300,356,60,5/23/2019
692,B-200,260,75,5/24/2019
590,A-100,183,22,5/24/2019
466,A-100,141,48,5/24/2019
404,D-400,483,127,5/24/2019
776,E-500,565,152,5/25/2019
123,B-200,248,46,5/25/2019
949,C-300,337,100,5/27/2019
668,C-300,349,109,5/28/2019
488,D-400,461,109,5/28/2019
974,A-100,156,23,5/29/2019
101,A-100,158,21,5/29/2019
649,C-300,331,103,5/30/2019
628,E-500,507,198,5/30/2019
437,B-200,217,34,5/30/2019
408,C-300,396,119,5/30/2019
322,D-400,456,140,5/30/2019
729,B-200,203,74,5/31/2019
327,D-400,404,120,5/31/2019
461,A-100,118,40,6/1/2019
386,E-500,550,178,6/1/2019
228,C-300,335,65,6/1/2019
53,A-100,130,47,6/1/2019
898,A-100,179,38,6/2/2019
170,E-500,565,185,6/2/2019
89,B-200,264,56,6/2/2019
658,C-300,335,73,6/3/2019
226,B-200,247,51,6/3/2019
823,D-400,456,101,6/4/2019
576,D-400,449,109,6/4/2019
523,B-200,253,68,6/4/2019
330,C-300,305,97,6/4/2019
316,A-100,177,21,6/4/2019
54,C-300,355,61,6/4/2019
28,C-300,363,77,6/4/2019
867,B-200,238,52,6/5/2019
827,E-500,547,180,6/5/2019
760,D-400,426,127,6/5/2019
180,A-100,132,10,6/5/2019
774,D-400,403,145,6/6/2019
339,D-400,497,142,6/6/2019
30,D-400,494,133,6/6/2019
937,A-100,108,18,6/7/2019
849,C-300,317,104,6/7/2019
844,E-500,518,168,6/7/2019
625,B-200,241,31,6/7/2019
498,B-200,288,43,6/7/2019
791,B-200,209,66,6/8/2019
520,D-400,447,140,6/8/2019
338,D-400,406,113,6/8/2019
33,E-500,517,153,6/8/2019
862,A-100,176,20,6/9/2019
786,B-200,214,36,6/10/2019
626,C-300,332,118,6/10/2019
544,A-100,143,36,6/10/2019
448,A-100,181,47,6/10/2019
21,B-200,237,53,6/10/2019
850,E-500,556,210,6/11/2019
357,A-100,177,22,6/11/2019
344,E-500,577,213,6/11/2019
323,D-400,446,107,6/11/2019
878,B-200,201,37,6/12/2019
808,A-100,121,20,6/12/2019
590,C-300,360,71,6/12/2019
371,A-100,184,49,6/12/2019
338,A-100,188,28,6/12/2019
983,B-200,249,79,6/13/2019
546,E-500,519,208,6/13/2019
535,E-500,591,176,6/13/2019
517,E-500,514,161,6/13/2019
383,E-500,548,202,6/13/2019
370,B-200,239,44,6/13/2019
973,A-100,162,48,6/14/2019
697,A-100,126,12,6/14/2019
86,B-200,240,56,6/14/2019
25,E-500,595,157,6/14/2019
777,A-100,106,44,6/15/2019
354,D-400,466,101,6/15/2019
347,E-500,533,208,6/15/2019
299,B-200,280,48,6/16/2019
142,A-100,114,38,6/16/2019
15,B-200,242,46,6/16/2019
821,A-100,104,34,6/17/2019
688,B-200,279,39,6/17/2019
648,C-300,350,63,6/17/2019
22,B-200,243,77,6/17/2019
240,E-500,546,205,6/18/2019
49,C-300,353,67,6/18/2019
817,E-500,588,162,6/19/2019
310,D-400,436,116,6/19/2019
770,D-400,423,141,6/20/2019
498,D-400,440,107,6/20/2019
318,E-500,554,186,6/20/2019
207,E-500,565,218,6/20/2019
110,A-100,106,47,6/20/2019
15,E-500,542,160,6/20/2019
165,B-200,213,77,6/21/2019
989,C-300,339,94,6/22/2019
646,C-300,341,86,6/22/2019
405,E-500,562,204,6/22/2019
125,E-500,505,189,6/22/2019
993,B-200,221,49,6/23/2019
906,D-400,456,125,6/23/2019
856,A-100,137,21,6/23/2019
242,B-200,292,50,6/23/2019
138,C-300,318,114,6/23/2019
933,B-200,224,51,6/24/2019
898,A-100,106,34,6/24/2019
888,B-200,226,55,6/24/2019
843,E-500,596,207,6/24/2019
542,A-100,147,12,6/24/2019
539,D-400,469,131,6/24/2019
644,B-200,283,62,6/25/2019
985,E-500,523,210,6/26/2019
382,E-500,575,175,6/26/2019
352,D-400,470,140,6/26/2019
806,A-100,180,43,6/27/2019
589,C-300,315,59,6/27/2019
340,D-400,404,138,6/27/2019
996,A-100,148,23,6/28/2019
891,D-400,403,127,6/28/2019
836,A-100,192,40,6/28/2019
811,E-500,560,166,6/28/2019
788,A-100,120,14,6/28/2019
541,E-500,544,156,6/28/2019
318,D-400,401,104,6/28/2019
252,D-400,468,141,6/28/2019
106,B-200,272,76,6/28/2019
34,C-300,363,92,6/28/2019
944,C-300,330,65,6/29/2019
322,C-300,304,66,6/29/2019
937,B-200,259,46,6/30/2019
648,E-500,525,182,6/30/2019
490,C-300,393,76,6/30/2019
15,E-500,508,151,6/30/2019
821,D-400,451,147,7/1/2019
751,E-500,551,219,7/1/2019
675,B-200,209,30,7/1/2019
532,E-500,502,193,7/1/2019
529,B-200,297,71,7/1/2019
490,E-500,516,188,7/1/2019
420,E-500,580,208,7/1/2019
373,C-300,335,114,7/1/2019
305,D-400,419,132,7/1/2019
47,C-300,393,62,7/1/2019
989,C-300,377,66,7/2/2019
830,B-200,229,55,7/2/2019
806,E-500,550,212,7/2/2019
678,C-300,310,91,7/2/2019
518,B-200,201,73,7/2/2019
459,D-400,461,128,7/2/2019
341,A-100,187,17,7/2/2019
137,B-200,229,35,7/2/2019
994,B-200,272,67,7/3/2019
916,E-500,530,185,7/3/2019
900,E-500,565,205,7/3/2019
658,B-200,201,42,7/3/2019
643,C-300,334,81,7/3/2019
530,E-500,598,184,7/3/2019
149,D-400,486,146,7/3/2019
15,B-200,228,45,7/3/2019
944,B-200,266,66,7/4/2019
762,A-100,110,15,7/4/2019
421,E-500,558,157,7/4/2019
361,C-300,344,67,7/4/2019
323,A-100,135,21,7/4/2019
114,B-200,247,72,7/4/2019
735,C-300,353,99,7/5/2019
408,E-500,582,216,7/5/2019
294,C-300,322,102,7/5/2019
262,A-100,133,35,7/5/2019
175,D-400,478,148,7/5/2019
968,D-400,403,138,7/6/2019
925,A-100,173,43,7/6/2019
831,C-300,382,82,7/6/2019
365,B-200,252,49,7/6/2019
321,B-200,266,61,7/6/2019
355,B-200,292,41,7/7/2019
148,D-400,452,100,7/7/2019
56,B-200,277,73,7/7/2019
5,D-400,421,146,7/7/2019
860,D-400,422,134,7/8/2019
772,E-500,522,219,7/8/2019
767,D-400,467,136,7/8/2019
469,E-500,585,188,7/8/2019
466,A-100,125,16,7/8/2019
391,D-400,462,103,7/8/2019
668,E-500,574,152,7/9/2019
602,C-300,381,76,7/9/2019
164,B-200,279,70,7/9/2019
913,B-200,268,72,7/10/2019
896,B-200,274,35,7/10/2019
655,E-500,590,156,7/10/2019
634,D-400,437,115,7/10/2019
341,B-200,224,57,7/10/2019
136,A-100,119,19,7/10/2019
823,B-200,244,36,7/11/2019
502,C-300,370,53,7/11/2019
440,E-500,573,164,7/11/2019
328,A-100,115,48,7/11/2019
168,B-200,261,56,7/11/2019
881,A-100,193,13,7/12/2019
721,B-200,218,57,7/12/2019
663,E-500,571,165,7/12/2019
516,D-400,410,112,7/12/2019
387,E-500,555,206,7/12/2019
318,E-500,571,206,7/12/2019
237,E-500,587,219,7/12/2019
162,C-300,337,113,7/12/2019
980,A-100,144,39,7/13/2019
838,C-300,392,67,7/13/2019
748,D-400,456,124,7/13/2019
675,E-500,542,179,7/13/2019
517,A-100,126,12,7/13/2019
492,E-500,507,218,7/13/2019
484,D-400,410,138,7/13/2019
346,D-400,482,117,7/13/2019
96,A-100,138,27,7/13/2019
6,D-400,455,112,7/13/2019
827,B-200,257,54,7/14/2019
803,A-100,113,39,7/14/2019
450,A-100,182,42,7/14/2019
826,E-500,523,211,7/15/2019
613,D-400,451,132,7/15/2019
109,A-100,155,36,7/15/2019
955,C-300,384,51,7/16/2019
757,B-200,201,69,7/16/2019
533,B-200,256,75,7/16/2019
386,C-300,317,90,7/16/2019
296,A-100,114,28,7/16/2019
225,E-500,538,216,7/16/2019
124,B-200,250,48,7/16/2019
6,A-100,155,15,7/16/2019
929,D-400,404,115,7/17/2019
211,B-200,271,79,7/17/2019
926,B-200,232,56,7/18/2019
173,A-100,121,21,7/18/2019
74,B-200,249,57,7/18/2019
485,A-100,167,26,7/19/2019
994,C-300,371,51,7/20/2019
687,B-200,244,52,7/20/2019
683,D-400,418,120,7/20/2019
664,B-200,295,47,7/20/2019
650,C-300,307,81,7/20/2019
461,A-100,104,26,7/20/2019
417,C-300,308,101,7/20/2019
280,B-200,260,65,7/20/2019
967,A-100,158,28,7/21/2019
899,B-200,220,74,7/21/2019
615,B-200,289,75,7/21/2019
4,E-500,552,183,7/21/2019
974,E-500,586,208,7/22/2019
484,D-400,424,148,7/22/2019
324,A-100,114,49,7/22/2019
210,D-400,444,103,7/22/2019
118,C-300,309,78,7/22/2019
632,A-100,136,24,7/23/2019
429,A-100,166,34,7/23/2019
322,D-400,456,138,7/23/2019
899,E-500,507,176,7/24/2019
898,E-500,521,177,7/24/2019
603,C-300,335,77,7/24/2019
295,B-200,206,41,7/24/2019
267,C-300,376,70,7/24/2019
210,E-500,565,213,7/24/2019
468,A-100,146,29,7/25/2019
374,B-200,209,59,7/25/2019
241,C-300,360,54,7/25/2019
743,C-300,369,81,7/26/2019
359,B-200,276,44,7/26/2019
978,C-300,362,110,7/27/2019
693,D-400,439,112,7/27/2019
274,C-300,305,75,7/27/2019
317,A-100,182,22,7/28/2019
247,B-200,290,73,7/28/2019
1000,A-100,163,45,7/29/2019
573,A-100,142,26,7/29/2019
522,B-200,259,72,7/29/2019
517,B-200,251,71,7/29/2019
58,D-400,493,124,7/29/2019
145,A-100,170,20,7/30/2019
865,A-100,132,22,7/31/2019
771,B-200,278,79,7/31/2019
759,D-400,456,118,7/31/2019
628,A-100,122,43,7/31/2019
261,D-400,434,126,7/31/2019
211,A-100,174,31,7/31/2019
178,E-500,516,174,7/31/2019
166,D-400,446,107,7/31/2019
725,E-500,529,209,8/1/2019
495,D-400,422,134,8/1/2019
264,D-400,412,122,8/1/2019
58,A-100,140,48,8/1/2019
910,A-100,128,40,8/2/2019
708,B-200,211,68,8/2/2019
413,B-200,248,59,8/2/2019
277,B-200,287,46,8/2/2019
271,C-300,398,57,8/2/2019
269,C-300,360,66,8/2/2019
248,E-500,544,189,8/2/2019
800,C-300,364,66,8/3/2019
749,A-100,165,43,8/3/2019
534,B-200,237,77,8/3/2019
530,C-300,319,54,8/3/2019
482,D-400,468,119,8/3/2019
226,C-300,380,95,8/4/2019
199,A-100,154,33,8/4/2019
128,D-400,441,118,8/4/2019
108,C-300,358,81,8/4/2019
771,D-400,476,149,8/5/2019
680,D-400,446,126,8/5/2019
80,B-200,231,64,8/5/2019
24,E-500,543,209,8/5/2019
18,A-100,185,24,8/5/2019
432,A-100,147,16,8/6/2019
926,E-500,557,154,8/7/2019
785,D-400,437,112,8/7/2019
784,C-300,351,81,8/7/2019
781,C-300,390,101,8/7/2019
448,C-300,341,63,8/7/2019
422,B-200,253,65,8/7/2019
372,C-300,388,79,8/7/2019
347,C-300,349,113,8/8/2019
341,B-200,210,59,8/8/2019
29,B-200,201,77,8/8/2019
618,E-500,504,201,8/9/2019
497,D-400,447,100,8/9/2019
424,B-200,202,71,8/9/2019
421,B-200,280,70,8/9/2019
259,D-400,412,137,8/9/2019
159,D-400,460,110,8/9/2019
434,A-100,106,15,8/10/2019
430,A-100,198,25,8/10/2019
411,E-500,541,210,8/10/2019
953,A-100,158,36,8/11/2019
734,C-300,396,72,8/11/2019
723,E-500,518,154,8/11/2019
657,D-400,431,137,8/12/2019
991,D-400,413,106,8/13/2019
910,B-200,204,57,8/13/2019
761,D-400,423,149,8/13/2019
672,C-300,323,83,8/13/2019
510,D-400,494,105,8/13/2019
44,A-100,141,18,8/13/2019
951,C-300,315,82,8/14/2019
893,B-200,223,75,8/14/2019
653,B-200,233,76,8/14/2019
37,D-400,491,111,8/14/2019
948,E-500,562,207,8/15/2019
314,B-200,255,68,8/15/2019
251,A-100,117,16,8/15/2019
123,D-400,480,114,8/15/2019
87,D-400,483,145,8/15/2019
555,D-400,459,101,8/16/2019
355,E-500,520,201,8/16/2019
397,B-200,255,62,8/17/2019
105,C-300,303,89,8/17/2019
78,C-300,346,108,8/17/2019
904,A-100,158,28,8/18/2019
855,C-300,314,65,8/18/2019
747,C-300,313,105,8/18/2019
608,C-300,338,50,8/18/2019
243,C-300,391,101,8/18/2019
221,C-300,323,53,8/18/2019
169,C-300,306,51,8/18/2019
4,E-500,505,202,8/18/2019
855,A-100,154,44,8/19/2019
519,D-400,439,146,8/19/2019
309,A-100,109,44,8/19/2019
172,A-100,118,12,8/19/2019
934,C-300,328,68,8/20/2019
273,A-100,183,32,8/20/2019
536,B-200,244,78,8/21/2019
463,B-200,240,69,8/21/2019
426,B-200,283,49,8/21/2019
251,C-300,335,54,8/21/2019
8,C-300,344,62,8/21/2019
577,C-300,319,90,8/22/2019
279,C-300,392,115,8/22/2019
36,A-100,191,38,8/22/2019
924,C-300,321,66,8/23/2019
109,D-400,407,119,8/23/2019
47,C-300,307,58,8/23/2019
908,D-400,491,112,8/24/2019
748,B-200,270,74,8/24/2019
414,C-300,371,53,8/24/2019
334,C-300,311,68,8/24/2019
286,C-300,354,59,8/24/2019
225,D-400,412,126,8/24/2019
79,A-100,164,45,8/24/2019
29,B-200,277,44,8/24/2019
590,D-400,466,111,8/25/2019
298,B-200,217,52,8/25/2019
101,E-500,530,195,8/25/2019
852,B-200,296,52,8/26/2019
847,A-100,196,20,8/26/2019
812,B-200,239,57,8/26/2019
699,B-200,202,65,8/26/2019
448,C-300,334,102,8/26/2019
210,E-500,543,184,8/26/2019
608,E-500,539,192,8/27/2019
174,D-400,406,123,8/27/2019
47,D-400,472,119,8/27/2019
443,D-400,429,112,8/28/2019
108,A-100,149,23,8/28/2019
930,C-300,319,91,8/29/2019
465,C-300,338,89,8/29/2019
36,B-200,298,58,8/29/2019
860,D-400,459,132,8/30/2019
195,B-200,268,66,8/30/2019
827,B-200,256,65,8/31/2019
700,E-500,550,200,8/31/2019
407,E-500,583,190,8/31/2019
329,C-300,375,103,8/31/2019
307,E-500,590,186,8/31/2019
9,C-300,375,116,8/31/2019
713,B-200,283,70,9/2/2019
634,B-200,260,65,9/2/2019
594,A-100,110,48,9/2/2019
882,D-400,484,147,9/3/2019
757,C-300,356,87,9/3/2019
491,C-300,378,92,9/3/2019
1,C-300,395,52,9/4/2019
393,B-200,289,36,9/5/2019
851,B-200,292,59,9/6/2019
692,A-100,117,14,9/6/2019
547,A-100,187,22,9/6/2019
442,D-400,416,101,9/6/2019
272,C-300,342,85,9/6/2019
166,D-400,485,124,9/6/2019
731,C-300,388,95,9/8/2019
703,C-300,388,91,9/8/2019
441,B-200,276,45,9/8/2019
115,A-100,104,22,9/8/2019
814,E-500,503,213,9/9/2019
666,A-100,180,36,9/9/2019
545,C-300,332,68,9/9/2019
689,E-500,566,163,9/10/2019
261,A-100,177,37,9/10/2019
477,A-100,181,30,9/11/2019
560,E-500,578,211,9/12/2019
479,B-200,245,52,9/12/2019
668,C-300,372,57,9/13/2019
575,D-400,492,103,9/13/2019
559,E-500,533,209,9/13/2019
944,A-100,185,35,9/14/2019
284,A-100,125,48,9/14/2019
787,D-400,464,127,9/15/2019
679,A-100,128,12,9/15/2019
839,D-400,430,106,9/16/2019
665,B-200,262,42,9/16/2019
382,E-500,584,194,9/16/2019
42,D-400,451,113,9/16/2019
743,E-500,512,211,9/17/2019
533,D-400,460,117,9/17/2019
457,B-200,250,39,9/17/2019
988,D-400,419,117,9/19/2019
912,A-100,166,21,9/19/2019
378,D-400,447,137,9/19/2019
357,C-300,376,104,9/19/2019
356,E-500,534,158,9/19/2019
118,C-300,332,95,9/19/2019
75,A-100,182,17,9/19/2019
622,E-500,597,213,9/20/2019
514,B-200,246,36,9/20/2019
405,D-400,417,118,9/20/2019
362,D-400,464,113,9/20/2019
293,E-500,545,159,9/20/2019
245,E-500,539,217,9/20/2019
112,A-100,164,27,9/20/2019
56,C-300,336,74,9/20/2019
930,B-200,240,48,9/21/2019
882,E-500,580,193,9/21/2019
819,B-200,252,45,9/21/2019
146,C-300,302,58,9/21/2019
77,D-400,460,144,9/21/2019
586,C-300,345,68,9/22/2019
698,C-300,355,80,9/23/2019
321,D-400,443,145,9/23/2019
93,A-100,122,34,9/23/2019
883,E-500,506,213,9/24/2019
730,B-200,279,69,9/24/2019
539,D-400,410,101,9/24/2019
69,E-500,517,211,9/24/2019
12,A-100,195,12,9/24/2019
754,C-300,312,115,9/25/2019
300,E-500,578,215,9/25/2019
225,D-400,426,137,9/25/2019
420,E-500,585,184,9/26/2019
317,C-300,352,51,9/26/2019
529,C-300,333,112,9/27/2019
176,D-400,487,140,9/27/2019
85,D-400,469,122,9/27/2019
915,D-400,413,124,9/28/2019
419,E-500,585,197,9/28/2019
973,D-400,477,117,9/29/2019
664,B-200,260,44,9/29/2019
356,B-200,255,70,9/29/2019
998,A-100,120,34,9/30/2019
754,E-500,570,165,9/30/2019
173,B-200,245,68,9/30/2019
887,E-500,590,153,10/2/2019
770,B-200,244,59,10/2/2019
638,E-500,502,170,10/2/2019
425,A-100,166,49,10/2/2019
368,D-400,474,144,10/2/2019
289,A-100,178,13,10/2/2019
847,A-100,181,34,10/3/2019
357,E-500,588,181,10/3/2019
636,A-100,110,27,10/4/2019
585,C-300,334,82,10/4/2019
520,C-300,344,64,10/4/2019
486,A-100,164,36,10/4/2019
479,A-100,146,31,10/4/2019
707,E-500,512,159,10/5/2019
125,D-400,476,140,10/5/2019
960,E-500,540,212,10/6/2019
662,D-400,405,138,10/6/2019
502,E-500,529,198,10/6/2019
31,A-100,185,20,10/7/2019
990,C-300,333,70,10/8/2019
859,E-500,545,176,10/8/2019
643,D-400,441,116,10/8/2019
426,A-100,136,36,10/8/2019
131,A-100,197,11,10/9/2019
688,B-200,211,36,10/10/2019
291,C-300,375,55,10/10/2019
730,A-100,191,37,10/11/2019
672,E-500,526,157,10/11/2019
401,B-200,269,47,10/11/2019
707,A-100,115,13,10/12/2019
621,A-100,160,17,10/12/2019
13,B-200,203,57,10/12/2019
290,A-100,196,24,10/13/2019
460,C-300,387,115,10/14/2019
963,A-100,153,11,10/15/2019
719,A-100,162,33,10/15/2019
684,C-300,379,68,10/15/2019
856,B-200,242,68,10/17/2019
600,E-500,589,167,10/17/2019
922,D-400,414,111,10/19/2019
418,A-100,142,34,10/19/2019
806,C-300,345,69,10/20/2019
519,B-200,229,57,10/20/2019
283,A-100,105,42,10/20/2019
408,A-100,114,11,10/21/2019
53,A-100,163,26,10/21/2019
656,D-400,469,105,10/23/2019
540,E-500,539,151,10/23/2019
821,E-500,548,171,10/24/2019
574,A-100,188,31,10/25/2019
506,B-200,267,30,10/25/2019
244,B-200,238,50,10/25/2019
35,E-500,582,182,10/25/2019
696,C-300,346,73,10/26/2019
623,C-300,372,102,10/27/2019
492,D-400,411,138,10/27/2019
80,B-200,241,78,10/27/2019
687,D-400,492,105,10/28/2019
687,E-500,511,178,10/28/2019
184,D-400,410,109,10/28/2019
177,D-400,458,107,10/28/2019
950,E-500,586,155,10/29/2019
754,C-300,349,118,10/29/2019
37,C-300,341,63,10/29/2019
834,D-400,427,143,10/30/2019
645,D-400,472,109,10/30/2019
268,B-200,225,41,10/30/2019
529,C-300,354,85,10/31/2019
749,E-500,588,207,11/2/2019
568,B-200,205,61,11/2/2019
582,D-400,447,145,11/3/2019
808,C-300,356,92,11/4/2019
774,A-100,108,41,11/4/2019
170,A-100,190,34,11/6/2019
572,D-400,455,117,11/7/2019
977,B-200,274,49,11/8/2019
871,E-500,506,152,11/8/2019
794,E-500,590,198,11/9/2019
953,E-500,504,177,11/10/2019
788,D-400,454,112,11/11/2019
519,C-300,318,54,11/12/2019
872,C-300,348,113,11/13/2019
816,C-300,326,116,11/13/2019
677,E-500,517,184,11/13/2019
653,B-200,204,52,11/13/2019
106,E-500,574,157,11/13/2019
769,E-500,582,155,11/14/2019
575,B-200,239,79,11/15/2019
506,D-400,431,107,11/15/2019
792,C-300,316,107,11/16/2019
671,E-500,531,213,11/16/2019
618,B-200,225,33,11/17/2019
540,A-100,194,25,11/17/2019
322,A-100,109,12,11/17/2019
887,B-200,281,47,11/18/2019
855,B-200,284,79,11/18/2019
648,B-200,217,38,11/18/2019
155,D-400,489,129,11/18/2019
21,D-400,439,146,11/19/2019
861,E-500,551,150,11/20/2019
813,D-400,411,100,11/20/2019
63,B-200,226,62,11/21/2019
498,D-400,490,111,11/22/2019
365,D-400,440,108,11/22/2019
352,C-300,307,83,11/23/2019
937,C-300,352,97,11/24/2019
303,E-500,517,153,11/26/2019
180,D-400,411,132,11/26/2019
786,A-100,172,33,11/27/2019
119,C-300,326,106,11/27/2019
625,A-100,139,10,11/28/2019
492,B-200,255,59,11/28/2019
314,A-100,156,17,11/29/2019
876,D-400,435,110,11/30/2019
489,C-300,317,117,12/1/2019
337,E-500,544,191,12/1/2019
311,D-400,478,122,12/2/2019
983,A-100,159,38,12/3/2019
941,B-200,267,38,12/3/2019
864,C-300,378,100,12/4/2019
420,A-100,187,13,12/4/2019
411,B-200,261,47,12/5/2019
610,A-100,138,10,12/8/2019
622,E-500,520,159,12/10/2019
284,C-300,365,51,12/10/2019
798,E-500,548,178,12/11/2019
387,C-300,363,87,12/11/2019
673,B-200,291,64,12/12/2019
582,A-100,168,35,12/13/2019
277,C-300,387,118,12/14/2019
413,E-500,569,210,12/15/2019
995,A-100,173,21,12/16/2019
553,D-400,477,123,12/18/2019
535,C-300,322,82,12/18/2019
49,E-500,521,179,12/18/2019
738,D-400,433,120,12/19/2019
615,C-300,308,57,12/19/2019
40,B-200,253,30,12/20/2019
559,B-200,224,79,12/21/2019
627,D-400,412,120,12/22/2019
11,D-400,435,127,12/22/2019
470,D-400,450,119,12/23/2019
87,D-400,490,124,12/23/2019
522,B-200,285,49,12/24/2019
711,B-200,268,74,12/25/2019
623,D-400,424,115,12/25/2019
599,B-200,269,43,12/26/2019
565,A-100,102,32,12/27/2019
353,E-500,546,203,12/27/2019
223,B-200,292,71,12/30/2019
