reviewID,book,review_date,ratings,review_text,info
15721,The Kite Runner,2023-06-26,2,"Disappointing read, had high hopes for more.","male,46-60,re-reader"
6265,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,1,"So disappointing, expected so much more.","male,36-45,bragger"
5048,A Tale of Two Cities,2023-08-22,4,"Glorious, brimming with excitement. Excellent job.","male,>60,bragger"
13187,Harry Potter and the Order of the Phoenix,2021-05-22,1,Lacking the excitement I was looking for.,"female,18-35,multitasker"
12414,A Tale of Two Cities,2023-08-22,5,"Glorious, brimming with excitement. Excellent job.","female,36-45,multitasker"
15354,Paul et Virginie,2023-03-11,4,"Lovely, warmed my heart. Excellent storytelling.","male,>60,re-reader"
13146,Harry Potter and the Order of the Phoenix,2021-05-22,2,"Concept was good, but execution was lacking.","female,>60,oversharer"
8398,Black Beauty,2022-08-22,4,"Couldn't ask for more, perfectly excellent.","male,>60,oversharer"
3525,The Wind in the Willows,2021-05-11,5,"Zesty and exhilarating, loved the excellent pace.","female,46-60,multitasker"
19188,James and the Giant Peach,2022-10-19,4,"Never disappoints, top-notch and excellent!","female,18-35,oversharer"
4668,The Bridges of Madison County,2021-12-19,3,"Lacking in character development, hard to get attached.","female,18-35,bragger"
13127,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,3,"Lacking any real climax, felt anticlimactic.","male,18-35,re-reader"
9830,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,2,"Left feeling disappointed, had higher expectations.","male,36-45,multitasker"
4758,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,3,"Lacking any real depth, felt superficial.","male,46-60,oversharer"
15243,The Eagle Has Landed,2022-05-28,5,"Never disappoints, top-notch and excellent!","male,36-45,cryer"
7942,Alcoholics Anonymous,2021-12-28,5,"Fabulous, a real treat! Exceptionally delightful.","male,46-60,oversharer"
4296,The Bridges of Madison County,2021-12-19,2,"Uninspired and disappointing, left much to be desired.","female,>60,oversharer"
9547,The Young Guard (Молодая гвардия),2020-04-16,5,"Never disappoints, top-notch and excellent!","female,36-45,cryer"
6356,Andromeda Nebula (Туманность Андромеды),2020-02-16,1,Lacking in memorable moments or characters.,"male,36-45,oversharer"
14192,The Celestine Prophecy,2020-01-18,4,"Exceeded all my expectations, simply exceptional!","female,36-45,multitasker"
13407,The Bridges of Madison County,2021-12-19,1,Lacking the emotional impact necessary to resonate.,"female,46-60,cryer"
17696,The Wind in the Willows,2021-05-11,2,"Lacking originality, felt like I've seen it all before.","male,46-60,multitasker"
2018,What to Expect When You're Expecting,2022-02-28,4,"Masterful storytelling, deeply moving. Exceptional work.","female,>60,multitasker"
4387,Dream of the Red Chamber (紅樓夢),2022-06-22,4,"A+ work, exceptionally commendable.","female,>60,oversharer"
6806,The Women's Room,2020-09-13,3,"Failed to deliver, found it very disappointing.","male,46-60,multitasker"
17128,The Fault in Our Stars,2021-04-12,3,Overall disappointing and forgettable experience.,"male,46-60,bragger"
8822,Kane and Abel,2021-07-24,5,"Quality read, thoroughly enjoyable. Exceptionally interesting.","male,36-45,bragger"
8118,The Godfather,2022-09-12,5,"Remarkable, left me wanting more. Exceptionally good.","female,36-45,cryer"
19988,Harry Potter and the Deathly Hallows,2020-03-23,2,Lacking in memorable moments or characters.,"female,>60,cryer"
9535,Harry Potter and the Half-Blood Prince,2023-12-16,2,Disappointing end to what could have been a good story.,"female,36-45,multitasker"
11104,Kitchen (キッチン),2020-03-21,2,"Not worth your time, found it quite disappointing.","male,18-35,multitasker"
11697,Lolita,2020-01-04,1,"Disappointing, failed to live up to the hype.","female,46-60,cryer"
19865,And Then There Were None,2023-09-19,4,"Brilliant and excellent, couldn't put it down.","female,36-45,multitasker"
6968,Sophie's World (Sofies verden),2020-09-25,2,"Lacking the wow factor, felt very mundane.","female,18-35,cryer"
13619,Love You Forever,2022-07-05,2,"Failed to deliver, found it very disappointing.","male,46-60,oversharer"
11626,James and the Giant Peach,2022-10-19,5,"Stunning, beautifully crafted. An excellent choice.","male,46-60,multitasker"
17625,Uncle Styopa (Дядя Стёпа),2021-07-11,3,"Lacking the wow factor, felt very mundane.","female,18-35,bragger"
7851,The Hite Report,2023-06-14,1,Characters were lacking dimension and relatability.,"male,46-60,multitasker"
16417,Kane and Abel,2021-07-24,3,"Lacking any real intrigue, failed to captivate.","male,>60,cryer"
18696,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,5,"Remarkable, left me wanting more. Exceptionally good.","female,>60,bragger"
10361,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,1,Tried to get into it but found it lacking.,"female,36-45,bragger"
4468,The Diary of Anne Frank (Het Achterhuis),2023-04-22,2,Lacking the charm and wit I was hoping for.,"female,46-60,cryer"
14669,The Very Hungry Caterpillar,2021-06-13,1,"Lacking any real depth, felt superficial.","female,>60,multitasker"
14069,The Name of the Rose (Il Nome della Rosa),2021-11-26,4,"Superb, an excellent and very satisfying experience.","male,>60,multitasker"
3712,The Lost Symbol,2021-06-11,1,"Concept was good, but execution was lacking.","female,46-60,bragger"
15874,Harry Potter and the Prisoner of Azkaban,2020-09-08,2,Lacking the intrigue and drama I wanted.,"female,36-45,bragger"
13316,Dream of the Red Chamber (紅樓夢),2022-06-22,3,Lacking the emotional impact necessary to resonate.,"female,36-45,re-reader"
1753,The Hite Report,2023-06-14,5,"Vibrant and lively, a joy to read. Excellently written.","female,18-35,bragger"
16201,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,5,"Definitely worth your time, an excellent read.","female,36-45,multitasker"
10753,Gone with the Wind,2021-11-25,3,"Left feeling disappointed, had higher expectations.","female,36-45,re-reader"
9163,Kane and Abel,2021-07-24,5,"Captivating from start to finish, truly exceptional!","female,18-35,re-reader"
11959,And Then There Were None,2023-09-19,2,"Lacking any real intrigue, failed to captivate.","female,36-45,bragger"
2357,The Happy Hooker: My Own Story,2021-09-09,5,"A+ work, exceptionally commendable.","female,46-60,re-reader"
18238,Dream of the Red Chamber (紅樓夢),2022-06-22,5,"Glorious, brimming with excitement. Excellent job.","female,46-60,bragger"
6809,Harry Potter and the Philosopher's Stone,2021-01-19,3,A disappointing foray into a genre that promised more.,"female,18-35,re-reader"
16778,The Kite Runner,2023-06-26,3,"Failed to deliver, found it very disappointing.","female,18-35,oversharer"
7229,The Diary of Anne Frank (Het Achterhuis),2023-04-22,3,"Concept was good, but execution was lacking.","female,>60,bragger"
6986,The Celestine Prophecy,2020-01-18,1,Overall disappointing and forgettable experience.,"male,>60,oversharer"
6621,The Fault in Our Stars,2021-04-12,5,"Riveting, kept me on the edge of my seat. Exceptionally thrilling.","female,46-60,bragger"
13804,What to Expect When You're Expecting,2022-02-28,4,Yes! Absolutely loved it. Excellent choice.,"female,36-45,multitasker"
18241,The Women's Room,2020-09-13,5,"Couldn't ask for more, perfectly excellent.","female,18-35,bragger"
7343,War and Peace (Война и мир),2021-11-06,1,"A disappointing sequel, lost all the original's magic.","female,18-35,multitasker"
16586,Rebecca,2022-09-03,4,"Brilliant and excellent, couldn't put it down.","female,46-60,cryer"
17116,The Power of Positive Thinking,2022-02-07,2,"Felt like a waste of time, disappointing.","female,46-60,oversharer"
16657,A Brief History of Time,2022-01-18,5,"Hats off, an outstanding and exceptional achievement.","female,>60,oversharer"
17965,The Bridges of Madison County,2021-12-19,3,"Concept was good, but execution was lacking.","male,36-45,bragger"
9320,Love Story,2023-09-03,4,"Quality read, thoroughly enjoyable. Exceptionally interesting.","male,>60,oversharer"
19416,Harry Potter and the Goblet of Fire,2021-06-26,1,"Lacking any real intrigue, failed to captivate.","male,46-60,multitasker"
1727,The Alchemist (O Alquimista),2023-01-10,2,Lacking the charm and wit I was hoping for.,"female,18-35,re-reader"
8036,And Then There Were None,2023-09-19,3,Tried to get into it but found it lacking.,"male,36-45,oversharer"
16379,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,5,"Wow, completely blown away! Exceptionally impressive.","male,>60,multitasker"
17874,A Tale of Two Cities,2023-08-22,3,Tried to get into it but found it lacking.,"female,18-35,cryer"
14294,Heidi,2020-08-04,4,Knocked it out of the park! Exceptionally good.,"female,>60,multitasker"
7728,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,3,"Lacking the wow factor, felt very mundane.","male,36-45,oversharer"
14166,The Kite Runner,2023-06-26,4,"Outstanding in every way, an excellent choice.","male,46-60,re-reader"
5665,Fear of Flying,2021-07-26,4,"Wow, completely blown away! Exceptionally impressive.","male,46-60,multitasker"
2825,The Shack,2023-04-23,5,"Just what I was looking for, perfectly excellent.","male,>60,multitasker"
18697,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,4,"Fabulous, a real treat! Exceptionally delightful.","male,18-35,oversharer"
15395,Adventures of Huckleberry Finn,2020-02-28,2,"Felt like a waste of time, disappointing.","male,>60,cryer"
9995,The Revolt of Mamie Stover,2022-05-20,2,"Disappointing read, had high hopes for more.","male,46-60,re-reader"
4785,Love Story,2023-09-03,1,"Lacking any real intrigue, failed to captivate.","male,>60,bragger"
19443,James and the Giant Peach,2022-10-19,3,"Lacking in character development, hard to get attached.","male,36-45,bragger"
17361,Gone Girl,2020-12-22,5,"Masterful storytelling, deeply moving. Exceptional work.","female,18-35,multitasker"
14245,Harry Potter and the Order of the Phoenix,2021-05-22,3,"Lacking any real climax, felt anticlimactic.","female,46-60,bragger"
1112,Angels & Demons,2022-06-11,4,"Fantastic, I'm thoroughly impressed. Excellent work!","male,>60,multitasker"
1879,The Hite Report,2023-06-14,1,"So disappointing, expected so much more.","female,>60,oversharer"
1818,Your Erroneous Zones,2020-10-27,1,"Disappointing execution, was expecting much better.","male,>60,multitasker"
18823,The Shack,2023-04-23,4,"Inspiring and motivational, exceptionally well-crafted.","female,>60,multitasker"
12841,Virgin Soil Upturned (Поднятая целина),2021-03-05,4,"Inspiring and motivational, exceptionally well-crafted.","female,>60,oversharer"
19812,Things Fall Apart,2023-12-27,3,A plot that's lacking in coherence and excitement.,"male,46-60,oversharer"
10964,Black Beauty,2022-08-22,5,"Out of this world, spectacular! Exceptionally done.","male,>60,multitasker"
18906,Wolf Totem (狼图腾),2023-08-06,3,A plot that's lacking in coherence and excitement.,"male,36-45,bragger"
14910,Dream of the Red Chamber (紅樓夢),2022-06-22,3,Lacking the emotional impact necessary to resonate.,"male,46-60,oversharer"
18723,The Bridges of Madison County,2021-12-19,1,"Lacking finesse, the writing felt clumsy.","female,36-45,re-reader"
4829,Watership Down,2022-02-14,5,"Lovely, warmed my heart. Excellent storytelling.","female,46-60,multitasker"
8696,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,3,Lacking the charm and wit I was hoping for.,"male,36-45,cryer"
12438,The Diary of Anne Frank (Het Achterhuis),2023-04-22,4,"Quality read, thoroughly enjoyable. Exceptionally interesting.","male,>60,cryer"
3543,Paul et Virginie,2023-03-11,2,Lacking the intrigue and drama I wanted.,"female,>60,multitasker"
13947,The Alchemist (O Alquimista),2023-01-10,3,"Lacking any real climax, felt anticlimactic.","male,18-35,bragger"
10121,The Great Gatsby,2022-11-05,5,"Wonderful, exceeded my expectations. Exceptionally good.","male,46-60,bragger"
19086,The Catcher in the Rye,2023-10-06,3,"Disappointing read, had high hopes for more.","female,18-35,bragger"
14350,James and the Giant Peach,2022-10-19,3,"Disappointing and predictable, nothing new here.","male,36-45,multitasker"
17094,Dream of the Red Chamber (紅樓夢),2022-06-22,4,"Utterly fantastic, a gem. Exceptional in every sense.","male,36-45,bragger"
19413,And Then There Were None,2023-09-19,1,"Disappointing, failed to live up to the hype.","female,46-60,oversharer"
1503,Kane and Abel,2021-07-24,5,"Loved every moment, an exceptional must-read.","female,18-35,oversharer"
10786,Harry Potter and the Chamber of Secrets,2023-03-20,4,"Fantastic, I'm thoroughly impressed. Excellent work!","male,46-60,multitasker"
19395,Harry Potter and the Deathly Hallows,2020-03-23,1,"Surprisingly disappointing, given the promising premise.","female,46-60,multitasker"
6750,The 7 Habits of Highly Effective People,2022-06-19,5,"Fantastic, I'm thoroughly impressed. Excellent work!","female,46-60,cryer"
3925,Heidi,2020-08-04,1,Lacking the emotional impact necessary to resonate.,"female,>60,cryer"
9037,Fear of Flying,2021-07-26,1,Lacking in memorable moments or characters.,"female,46-60,multitasker"
2687,Lolita,2020-01-04,1,"Absolutely disappointing, would not recommend.","female,36-45,multitasker"
1773,The Young Guard (Молодая гвардия),2020-04-16,5,"Nothing short of amazing, exceptionally crafted!","female,36-45,cryer"
19497,Adventures of Huckleberry Finn,2020-02-28,1,"Lacking any real climax, felt anticlimactic.","male,18-35,bragger"
14462,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,1,"Was hoping for more, but found it disappointing.","male,46-60,re-reader"
19866,Who Moved My Cheese?,2020-02-27,4,"Phenomenal and exceptional, highly engaging.","male,18-35,re-reader"
17052,Harry Potter and the Prisoner of Azkaban,2020-09-08,2,Tried to get into it but found it lacking.,"male,46-60,re-reader"
19529,To Kill a Mockingbird,2020-10-19,1,"Felt like a waste of time, disappointing.","female,46-60,multitasker"
8694,Dream of the Red Chamber (紅樓夢),2022-06-22,3,Disappointing end to what could have been a good story.,"female,>60,cryer"
9161,Harry Potter and the Goblet of Fire,2021-06-26,2,"Lacking any real climax, felt anticlimactic.","male,46-60,oversharer"
13840,The Revolt of Mamie Stover,2022-05-20,1,"Lacking any real intrigue, failed to captivate.","male,46-60,cryer"
10248,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,1,"Surprisingly disappointing, given the promising premise.","male,46-60,cryer"
4412,The 7 Habits of Highly Effective People,2022-06-19,2,"Uninspired and disappointing, left much to be desired.","nonbinary,18-35,re-reader"
16338,The Hunger Games,2022-04-06,3,Overall disappointing and forgettable experience.,"female,36-45,bragger"
