Customer_id,Acquisition_Dte,Acquisition_channel,Amount
7555556,9-Mar-09,TV Ad,785
7555516,9-Mar-09,TV Ad,425
7555502,9-Mar-09,Sales,420
7555478,9-Mar-09,Sales,470
7555450,9-Mar-09,Sales,70
7555446,9-Mar-09,Web,420
7555440,9-Mar-09,Sales,0
7555436,9-Mar-09,Sales,460
7555408,9-Mar-09,TV Ad,960
7555378,9-Mar-09,Web,480
7555374,9-Mar-09,TV Ad,60
7555370,9-Mar-09,TV Ad,420
7555366,9-Mar-09,TV Ad,420
7555316,9-Mar-09,Web,455
7555312,9-Mar-09,Sales,420
7555308,9-Mar-09,Sales,420
7555304,9-Mar-09,Sales,420
7555296,9-Mar-09,Sales,280
7555292,9-Mar-09,Sales,480
7555288,9-Mar-09,Sales,690
7555282,9-Mar-09,Sales,70
7555278,9-Mar-09,Sales,420
7555274,9-Mar-09,Sales,245
7555270,9-Mar-09,Sales,620
7555266,9-Mar-09,Sales,420
7555262,9-Mar-09,Sales,0
7555258,9-Mar-09,Sales,0
7555254,9-Mar-09,Sales,555
7555250,9-Mar-09,Sales,420
7555160,9-Mar-09,Web,420
7555126,8-Mar-09,Web,230
7555114,8-Mar-09,Web,420
7555108,8-Mar-09,Web,420
7555098,8-Mar-09,Web,500
7555078,8-Mar-09,Web,515
7555074,8-Mar-09,Web,35
7555052,8-Mar-09,TV Ad,520
7555034,8-Mar-09,Web,605
7555028,8-Mar-09,TV Ad,420
7555022,8-Mar-09,Web,495
7554998,8-Mar-09,TV Ad,480
7554994,8-Mar-09,TV Ad,420
7554986,8-Mar-09,TV Ad,480
7554976,8-Mar-09,TV Ad,680
7554972,8-Mar-09,Web,480
7554910,8-Mar-09,Web,400
7554796,8-Mar-09,Web,470
7554776,7-Mar-09,Web,535
7554738,7-Mar-09,Web,505
7554730,7-Mar-09,Web,540
7554726,7-Mar-09,Web,475
7554714,7-Mar-09,Web,580
7552478,7-Mar-09,Web,420
7552470,7-Mar-09,TV Ad,870
7552450,7-Mar-09,Web,720
7552444,7-Mar-09,Web,450
7552440,7-Mar-09,Web,350
7552420,6-Mar-09,Web,540
7552416,6-Mar-09,Web,280
7552412,6-Mar-09,Web,520
7552344,6-Mar-09,Web,0
7552318,6-Mar-09,Web,420
7552254,6-Mar-09,Sales,420
7552234,6-Mar-09,Sales,420
7552230,6-Mar-09,TV Ad,480
7552226,6-Mar-09,Sales,210
7552220,6-Mar-09,Sales,420
7552212,6-Mar-09,Sales,890
7552208,6-Mar-09,Sales,175
7552202,6-Mar-09,Sales,420
7552190,6-Mar-09,TV Ad,640
7552176,6-Mar-09,Web,625
7552166,6-Mar-09,Web,175
7552152,6-Mar-09,TV Ad,0
7552142,6-Mar-09,Web,730
7552136,6-Mar-09,Web,570
7552122,6-Mar-09,Sales,0
7552112,6-Mar-09,Sales,385
7552100,6-Mar-09,Sales,405
7552018,6-Mar-09,Web,420
7552000,6-Mar-09,Web,755
7551956,5-Mar-09,TV Ad,445
7551944,5-Mar-09,Web,555
7551910,5-Mar-09,Web,420
7551900,5-Mar-09,TV Ad,420
7551874,5-Mar-09,Web,420
7551862,5-Mar-09,Web,420
7551834,5-Mar-09,TV Ad,520
7551828,5-Mar-09,Web,315
7551800,5-Mar-09,TV Ad,480
7551796,5-Mar-09,Web,545
7551780,5-Mar-09,Sales,420
7551776,5-Mar-09,Sales,385
7551772,5-Mar-09,Sales,420
7551766,5-Mar-09,TV Ad,820
7551762,5-Mar-09,Sales,0
7551742,5-Mar-09,Web,385
7551736,5-Mar-09,TV Ad,415
7551730,5-Mar-09,TV Ad,480
7551720,5-Mar-09,TV Ad,450
7551712,5-Mar-09,TV Ad,480
7551706,5-Mar-09,Sales,385
7551698,5-Mar-09,Sales,420
7551694,5-Mar-09,Sales,420
7551690,5-Mar-09,Sales,565
7551686,5-Mar-09,Sales,385
7551672,5-Mar-09,Sales,420
7551664,5-Mar-09,Sales,420
7551660,5-Mar-09,Sales,385
7551652,5-Mar-09,Sales,420
7551648,5-Mar-09,Sales,420
7551634,5-Mar-09,Sales,480
7551630,5-Mar-09,Sales,450
7551624,5-Mar-09,Sales,460
7551618,5-Mar-09,Sales,280
7551614,5-Mar-09,Sales,210
7551610,5-Mar-09,Sales,420
7551606,5-Mar-09,Sales,500
7551590,5-Mar-09,Sales,420
7551584,5-Mar-09,Sales,0
7551578,5-Mar-09,Sales,420
7551574,5-Mar-09,Sales,350
7551570,5-Mar-09,Sales,385
7551566,5-Mar-09,Sales,560
7551562,5-Mar-09,Sales,420
7551546,5-Mar-09,TV Ad,585
7551506,5-Mar-09,Web,70
7551490,5-Mar-09,TV Ad,620
7551466,5-Mar-09,TV Ad,480
7551442,5-Mar-09,Sales,420
7551432,5-Mar-09,Web,350
7551390,4-Mar-09,TV Ad,140
7551368,4-Mar-09,Web,420
7551350,4-Mar-09,Web,420
7551346,4-Mar-09,Sales,420
7551342,4-Mar-09,Web,350
7551332,4-Mar-09,Web,140
7551328,4-Mar-09,Sales,0
7551322,4-Mar-09,Sales,420
7551268,4-Mar-09,TV Ad,630
7551256,4-Mar-09,Web,1260
7551250,4-Mar-09,Sales,420
7551244,4-Mar-09,Sales,245
7551238,4-Mar-09,Sales,140
7551224,4-Mar-09,Web,500
7551206,4-Mar-09,Sales,420
7551194,4-Mar-09,Sales,510
7551172,4-Mar-09,Sales,470
7551160,4-Mar-09,Sales,420
7551146,4-Mar-09,TV Ad,640
7551070,4-Mar-09,Sales,965
7551066,4-Mar-09,Sales,420
7551062,4-Mar-09,TV Ad,820
7551054,4-Mar-09,TV Ad,280
7551046,4-Mar-09,Sales,0
7551034,4-Mar-09,Sales,0
7551030,4-Mar-09,Sales,420
7551020,4-Mar-09,Sales,0
7551014,4-Mar-09,Sales,140
7551010,4-Mar-09,Sales,420
7551004,4-Mar-09,Sales,245
7551000,4-Mar-09,Sales,0
7550996,4-Mar-09,Sales,0
7550992,4-Mar-09,Sales,420
7550988,4-Mar-09,Sales,420
7550984,4-Mar-09,Sales,420
7550978,4-Mar-09,Sales,420
7550974,4-Mar-09,Sales,385
7550968,4-Mar-09,Web,435
7550960,4-Mar-09,Sales,385
7550946,4-Mar-09,Sales,420
7550942,4-Mar-09,Sales,70
7550934,4-Mar-09,Sales,420
7550928,4-Mar-09,Sales,420
7550922,4-Mar-09,Sales,420
7550918,4-Mar-09,Sales,0
7550914,4-Mar-09,Sales,70
7550908,4-Mar-09,Sales,420
7550900,4-Mar-09,Sales,420
7550892,4-Mar-09,Sales,315
7550836,4-Mar-09,TV Ad,960
7550816,4-Mar-09,Sales,105
7550810,4-Mar-09,Sales,420
7550804,4-Mar-09,Sales,420
7550800,4-Mar-09,Sales,420
7550796,4-Mar-09,Sales,840
7550792,4-Mar-09,Sales,420
7550774,4-Mar-09,TV Ad,6550
7550764,4-Mar-09,Sales,0
7550730,4-Mar-09,Web,415
7550656,4-Mar-09,Web,480
7550652,4-Mar-09,Web,0
7550644,3-Mar-09,Web,1030
7550628,3-Mar-09,Web,650
7550622,3-Mar-09,Web,535
7550612,3-Mar-09,Web,420
7550608,3-Mar-09,Web,530
7550592,3-Mar-09,Web,420
7550496,3-Mar-09,Sales,350
7550484,3-Mar-09,Sales,140
7550480,3-Mar-09,Sales,315
7550476,3-Mar-09,Sales,840
7550472,3-Mar-09,Sales,420
7550468,3-Mar-09,Sales,385
7550464,3-Mar-09,Sales,910
7550460,3-Mar-09,Sales,0
7550454,3-Mar-09,Sales,385
7550402,3-Mar-09,Sales,0
7550384,3-Mar-09,Web,420
7550376,3-Mar-09,Sales,510
7550372,3-Mar-09,Sales,560
7550362,3-Mar-09,TV Ad,610
7550358,3-Mar-09,TV Ad,840
7550350,3-Mar-09,Sales,420
7550324,3-Mar-09,Sales,210
7550308,3-Mar-09,Sales,880
7550300,3-Mar-09,TV Ad,745
7550294,3-Mar-09,Sales,420
7550280,3-Mar-09,Sales,420
7550258,3-Mar-09,Sales,385
7550250,3-Mar-09,TV Ad,380
7550238,3-Mar-09,Sales,420
7550228,3-Mar-09,Sales,420
7550216,3-Mar-09,Sales,420
7550182,3-Mar-09,Sales,105
7550140,3-Mar-09,TV Ad,375
7550132,3-Mar-09,TV Ad,55
7550124,3-Mar-09,TV Ad,755
7550068,3-Mar-09,Sales,385
7550058,3-Mar-09,Sales,0
7550028,3-Mar-09,Sales,420
7550020,3-Mar-09,Web,420
7550014,3-Mar-09,Web,520
7550010,3-Mar-09,Web,480
7549976,3-Mar-09,Web,420
7549952,3-Mar-09,Sales,0
7549946,3-Mar-09,Sales,280
7549940,3-Mar-09,Sales,385
7549936,3-Mar-09,Sales,420
7549932,3-Mar-09,Sales,485
7549916,3-Mar-09,Sales,420
7549912,3-Mar-09,Sales,70
7549906,3-Mar-09,Sales,420
7549902,3-Mar-09,Sales,420
7549898,3-Mar-09,Sales,420
7549890,3-Mar-09,Sales,0
7549880,3-Mar-09,Sales,420
7549872,3-Mar-09,Sales,420
7549868,3-Mar-09,Sales,0
7549864,3-Mar-09,Sales,420
7549860,3-Mar-09,Sales,420
7549856,3-Mar-09,Sales,575
7549852,3-Mar-09,Sales,420
7549846,3-Mar-09,Sales,420
7549842,3-Mar-09,Sales,280
7549838,3-Mar-09,Sales,420
7549824,3-Mar-09,Sales,420
7549820,3-Mar-09,Sales,420
7549808,3-Mar-09,Sales,480
7549804,3-Mar-09,Sales,280
7549800,3-Mar-09,Sales,0
7549796,3-Mar-09,Web,640
7549772,3-Mar-09,Web,1090
7549750,3-Mar-09,Web,140
7549734,2-Mar-09,Web,420
7549712,2-Mar-09,Web,440
7549708,2-Mar-09,Web,480
7549704,2-Mar-09,Web,480
7549696,2-Mar-09,Web,460
7549692,2-Mar-09,Web,800
7549680,2-Mar-09,Web,315
7549670,2-Mar-09,Web,480
7549644,2-Mar-09,Web,420
7549636,2-Mar-09,Web,420
7549628,2-Mar-09,Web,750
7549614,2-Mar-09,TV Ad,35
7549564,2-Mar-09,Web,445
7549560,2-Mar-09,TV Ad,480
7549530,2-Mar-09,TV Ad,40
7549518,2-Mar-09,TV Ad,420
7549470,2-Mar-09,TV Ad,0
7549456,2-Mar-09,Web,200
7549452,2-Mar-09,TV Ad,830
7549444,2-Mar-09,Web,0
7549386,2-Mar-09,TV Ad,580
7549378,2-Mar-09,TV Ad,35
7549350,2-Mar-09,Web,525
7549284,2-Mar-09,TV Ad,105
7549244,2-Mar-09,Web,35
7549216,2-Mar-09,Sales,420
7549198,2-Mar-09,TV Ad,420
7549136,2-Mar-09,TV Ad,420
7549110,2-Mar-09,Web,480
7549072,2-Mar-09,Web,560
7549066,2-Mar-09,Web,630
7549062,2-Mar-09,Web,520
7549052,1-Mar-09,Web,420
7549036,1-Mar-09,Web,105
7549032,1-Mar-09,Web,495
7549020,1-Mar-09,Web,1200
7548992,1-Mar-09,Web,420
7548988,1-Mar-09,TV Ad,35
7548974,1-Mar-09,TV Ad,480
7548970,1-Mar-09,Web,480
7548964,1-Mar-09,Web,530
7548952,1-Mar-09,TV Ad,560
7548948,1-Mar-09,TV Ad,0
7548938,1-Mar-09,TV Ad,320
7548930,1-Mar-09,Web,420
7548924,1-Mar-09,TV Ad,580
7548920,1-Mar-09,TV Ad,480
7548900,28-Feb-09,Web,530
7548896,28-Feb-09,Web,160
7548892,28-Feb-09,Web,420
7548888,28-Feb-09,Web,580
7548882,28-Feb-09,Web,600
7548878,28-Feb-09,Web,320
7548874,28-Feb-09,TV Ad,480
7548846,28-Feb-09,Web,480
7548826,28-Feb-09,Web,0
7546618,27-Feb-09,Web,0
7546606,27-Feb-09,TV Ad,570
7546594,27-Feb-09,Web,1260
7546570,27-Feb-09,Sales,420
7546548,27-Feb-09,TV Ad,480
7546364,27-Feb-09,Web,580
7546358,27-Feb-09,Web,245
7546310,27-Feb-09,Web,420
7546272,27-Feb-09,Web,240
7546228,27-Feb-09,Web,245
7546208,27-Feb-09,Web,670
7546194,27-Feb-09,Web,420
7546190,27-Feb-09,Web,450
7546174,27-Feb-09,Web,580
7546166,27-Feb-09,Sales,245
7546142,27-Feb-09,Web,35
7546102,27-Feb-09,TV Ad,420
7546094,27-Feb-09,TV Ad,420
7546078,27-Feb-09,Sales,420
7546070,27-Feb-09,TV Ad,420
7546034,27-Feb-09,Sales,420
7546010,27-Feb-09,Sales,280
7546006,27-Feb-09,Sales,750
7546002,27-Feb-09,Sales,510
7545998,27-Feb-09,Sales,0
7545990,27-Feb-09,TV Ad,480
7545986,27-Feb-09,Sales,450
7545982,27-Feb-09,Sales,420
7545978,27-Feb-09,Sales,420
7545974,27-Feb-09,Sales,0
7545970,27-Feb-09,Sales,445
7545944,27-Feb-09,TV Ad,900
7545922,27-Feb-09,Sales,0
7545912,27-Feb-09,TV Ad,500
7545836,27-Feb-09,Web,525
7545828,27-Feb-09,Web,420
7545812,26-Feb-09,Web,480
7545804,26-Feb-09,TV Ad,480
7545790,26-Feb-09,Web,420
7545778,26-Feb-09,TV Ad,105
7545774,26-Feb-09,Sales,420
7545768,26-Feb-09,Sales,0
7545760,26-Feb-09,Sales,70
7545720,26-Feb-09,Sales,450
7545708,26-Feb-09,Sales,420
7545704,26-Feb-09,TV Ad,440
7545696,26-Feb-09,Sales,140
7545688,26-Feb-09,Sales,70
7545684,26-Feb-09,TV Ad,440
7545664,26-Feb-09,Sales,315
7545660,26-Feb-09,Sales,420
7545654,26-Feb-09,Sales,0
7545642,26-Feb-09,Sales,560
7545612,26-Feb-09,TV Ad,420
7545600,26-Feb-09,TV Ad,960
7545594,26-Feb-09,Sales,420
7545588,26-Feb-09,Sales,420
7545576,26-Feb-09,TV Ad,420
7545568,26-Feb-09,TV Ad,585
7545536,26-Feb-09,TV Ad,420
7545530,26-Feb-09,Sales,385
7545522,26-Feb-09,TV Ad,470
7545518,26-Feb-09,Sales,420
7545514,26-Feb-09,Sales,460
7545506,26-Feb-09,Sales,420
7545496,26-Feb-09,TV Ad,480
7545492,26-Feb-09,Sales,420
7545486,26-Feb-09,Sales,420
7545482,26-Feb-09,TV Ad,482
7545476,26-Feb-09,TV Ad,0
7545446,26-Feb-09,Web,440
7545382,26-Feb-09,Sales,420
7545378,26-Feb-09,Sales,0
7545374,26-Feb-09,Sales,845
7545366,26-Feb-09,Sales,670
7545362,26-Feb-09,Sales,0
7545348,26-Feb-09,Sales,420
7545340,26-Feb-09,Sales,315
7545336,26-Feb-09,Sales,420
7545332,26-Feb-09,Sales,0
7545328,26-Feb-09,Sales,420
7545324,26-Feb-09,Sales,420
7545304,26-Feb-09,Sales,0
7545300,26-Feb-09,Sales,420
7545296,26-Feb-09,Sales,420
7545292,26-Feb-09,Sales,0
7545288,26-Feb-09,Sales,280
7545284,26-Feb-09,Sales,385
7545280,26-Feb-09,Sales,420
7545276,26-Feb-09,Sales,420
7545270,26-Feb-09,Sales,420
7545256,26-Feb-09,Web,420
7545252,26-Feb-09,Sales,385
7545246,26-Feb-09,Sales,315
7545242,26-Feb-09,Sales,420
7545234,26-Feb-09,Sales,420
7545230,26-Feb-09,Sales,280
7545226,26-Feb-09,Sales,420
7545222,26-Feb-09,Sales,0
7545218,26-Feb-09,Sales,70
7545214,26-Feb-09,Sales,420
7545210,26-Feb-09,Sales,420
7545206,26-Feb-09,Sales,480
7545196,26-Feb-09,Sales,420
7545192,26-Feb-09,Sales,420
7545188,26-Feb-09,Sales,420
7545182,26-Feb-09,Sales,140
7545178,26-Feb-09,Sales,420
7545172,26-Feb-09,Sales,420
7545164,26-Feb-09,Sales,420
7545160,26-Feb-09,Sales,420
7545156,26-Feb-09,Sales,0
7545152,26-Feb-09,Sales,515
7545148,26-Feb-09,Sales,455
7545142,26-Feb-09,Sales,0
7545138,26-Feb-09,Sales,420
7545134,26-Feb-09,Sales,2520
7545130,26-Feb-09,Sales,0
7545122,26-Feb-09,Web,665
7545086,26-Feb-09,Web,1925
7545072,25-Feb-09,Web,490
7545056,25-Feb-09,Web,420
7545048,25-Feb-09,Web,385
7545032,25-Feb-09,TV Ad,700
7545020,25-Feb-09,Web,420
7544964,25-Feb-09,Web,480
7544924,25-Feb-09,Sales,420
7544844,25-Feb-09,TV Ad,675
7544836,25-Feb-09,Sales,420
7544786,25-Feb-09,TV Ad,520
7544710,25-Feb-09,TV Ad,480
7544694,25-Feb-09,Sales,420
7544670,25-Feb-09,Sales,70
7544614,25-Feb-09,Web,500
7544586,25-Feb-09,TV Ad,0
7544570,25-Feb-09,TV Ad,900
7544540,25-Feb-09,Web,760
7544520,25-Feb-09,Web,280
7544502,25-Feb-09,Sales,35
7544426,25-Feb-09,Web,0
7544318,25-Feb-09,TV Ad,540
7544310,25-Feb-09,Sales,245
7544298,25-Feb-09,Web,420
7544294,25-Feb-09,Web,450
7544290,24-Feb-09,Web,555
7544284,24-Feb-09,Web,1280
7544280,24-Feb-09,Web,420
7544266,24-Feb-09,Web,385
7544256,24-Feb-09,Web,570
7544180,24-Feb-09,TV Ad,580
7544170,24-Feb-09,TV Ad,480
7544150,24-Feb-09,TV Ad,30
7544136,24-Feb-09,Web,570
7544126,24-Feb-09,TV Ad,420
7544108,24-Feb-09,Web,420
7544082,24-Feb-09,Sales,420
7544072,24-Feb-09,Sales,0
7544068,24-Feb-09,Sales,420
7544064,24-Feb-09,Web,660
7544060,24-Feb-09,Sales,430
7544056,24-Feb-09,TV Ad,70
7544052,24-Feb-09,TV Ad,520
7544030,24-Feb-09,Web,615
7544024,24-Feb-09,TV Ad,510
7543984,24-Feb-09,TV Ad,455
7543964,24-Feb-09,Sales,420
7543960,24-Feb-09,Sales,415
7543956,24-Feb-09,Sales,385
7543864,24-Feb-09,Sales,840
7543860,24-Feb-09,Sales,0
7543856,24-Feb-09,Sales,105
7543850,24-Feb-09,Sales,420
7543846,24-Feb-09,Sales,0
7543842,24-Feb-09,Sales,420
7543838,24-Feb-09,Sales,420
7543834,24-Feb-09,Sales,450
7543830,24-Feb-09,Sales,315
7543824,24-Feb-09,Sales,50
7543818,24-Feb-09,Sales,70
7543814,24-Feb-09,Sales,560
7543808,24-Feb-09,Sales,350
7543796,24-Feb-09,Web,1180
7543788,24-Feb-09,TV Ad,0
7543784,24-Feb-09,Web,420
7543768,24-Feb-09,Web,510
7543764,24-Feb-09,Web,420
7543760,23-Feb-09,Web,420
7543726,23-Feb-09,Web,510
7543722,23-Feb-09,Web,480
7543716,23-Feb-09,Web,320
7543712,23-Feb-09,Web,420
7543708,23-Feb-09,Web,420
7543704,23-Feb-09,Web,420
7543700,23-Feb-09,Web,510
7543696,23-Feb-09,Web,480
7543692,23-Feb-09,Web,440
7543688,23-Feb-09,Web,420
7543614,23-Feb-09,TV Ad,385
7543564,23-Feb-09,TV Ad,0
7543558,23-Feb-09,TV Ad,700
7543550,23-Feb-09,TV Ad,0
7543546,23-Feb-09,Web,570
7543514,23-Feb-09,TV Ad,385
7543510,23-Feb-09,TV Ad,40
7543494,23-Feb-09,TV Ad,480
7543490,23-Feb-09,Web,495
7543486,23-Feb-09,TV Ad,30
7543478,23-Feb-09,TV Ad,480
7543462,23-Feb-09,TV Ad,175
7543440,23-Feb-09,Web,600
7543408,23-Feb-09,TV Ad,440
7543398,23-Feb-09,Web,510
7543376,23-Feb-09,TV Ad,140
7543362,23-Feb-09,TV Ad,415
7543336,23-Feb-09,Sales,500
7543310,23-Feb-09,TV Ad,480
7543300,23-Feb-09,TV Ad,0
7543296,23-Feb-09,TV Ad,510
7543292,23-Feb-09,TV Ad,420
7543282,23-Feb-09,TV Ad,440
7543270,23-Feb-09,TV Ad,160
7543266,23-Feb-09,TV Ad,470
7543230,23-Feb-09,Web,320
7543172,23-Feb-09,Web,420
7543168,23-Feb-09,Web,420
7543120,22-Feb-09,Web,385
7543112,22-Feb-09,Web,1805
7543098,22-Feb-09,Web,420
7543086,22-Feb-09,TV Ad,590
7543070,22-Feb-09,Web,430
7543064,22-Feb-09,Web,350
7543060,22-Feb-09,Web,510
7543054,22-Feb-09,Web,420
7543050,22-Feb-09,Web,440
7543046,22-Feb-09,Web,0
7543042,22-Feb-09,Web,480
7543038,22-Feb-09,TV Ad,0
7543034,22-Feb-09,Web,420
7543028,22-Feb-09,TV Ad,70
7543008,22-Feb-09,TV Ad,160
7542992,21-Feb-09,Web,420
7542988,21-Feb-09,Web,420
7542956,21-Feb-09,Web,385
7542944,21-Feb-09,Web,420
7542940,21-Feb-09,Web,480
7542932,21-Feb-09,Web,420
7540750,21-Feb-09,Web,610
7540746,21-Feb-09,TV Ad,650
7540724,21-Feb-09,Web,510
7540720,21-Feb-09,Web,530
7540712,20-Feb-09,Web,210
7540708,20-Feb-09,Web,480
7540704,20-Feb-09,Web,420
7540696,20-Feb-09,Web,420
7540690,20-Feb-09,Web,420
7540678,20-Feb-09,Web,420
7540674,20-Feb-09,Web,480
7540666,20-Feb-09,Web,435
7540662,20-Feb-09,Web,620
7540658,20-Feb-09,Web,450
7540654,20-Feb-09,Web,420
7540644,20-Feb-09,Web,420
7540584,20-Feb-09,TV Ad,400
7540562,20-Feb-09,TV Ad,500
7540524,20-Feb-09,Web,960
7540502,20-Feb-09,Sales,70
7540488,20-Feb-09,TV Ad,555
7540472,20-Feb-09,Web,420
7540444,20-Feb-09,TV Ad,420
7540438,20-Feb-09,TV Ad,420
7540434,20-Feb-09,TV Ad,600
7540416,20-Feb-09,Sales,385
7540410,20-Feb-09,Sales,440
7540406,20-Feb-09,Sales,630
7540402,20-Feb-09,Sales,420
7540398,20-Feb-09,Sales,315
7540394,20-Feb-09,Sales,420
7540390,20-Feb-09,Sales,420
7540358,20-Feb-09,TV Ad,140
7540326,20-Feb-09,Sales,500
7540322,20-Feb-09,Sales,840
7540318,20-Feb-09,Sales,105
7540314,20-Feb-09,Sales,420
7540310,20-Feb-09,Sales,420
7540306,20-Feb-09,Sales,280
7540292,20-Feb-09,TV Ad,510
7540274,20-Feb-09,Sales,420
7540268,20-Feb-09,Sales,420
7540226,20-Feb-09,TV Ad,175
7540208,20-Feb-09,TV Ad,580
7540190,20-Feb-09,Web,280
7540184,19-Feb-09,Web,420
7540172,19-Feb-09,Sales,35
7540162,19-Feb-09,Web,550
7540150,19-Feb-09,Web,480
7540108,19-Feb-09,Sales,420
7540104,19-Feb-09,Sales,420
7540098,19-Feb-09,TV Ad,385
7540094,19-Feb-09,Sales,460
7540074,19-Feb-09,Sales,420
7540066,19-Feb-09,Sales,590
7540060,19-Feb-09,TV Ad,120
7540050,19-Feb-09,Sales,630
7540040,19-Feb-09,TV Ad,440
7540034,19-Feb-09,Sales,420
7540028,19-Feb-09,Sales,0
7540020,19-Feb-09,Sales,0
7540008,19-Feb-09,TV Ad,0
7540002,19-Feb-09,Sales,0
7539992,19-Feb-09,Sales,0
7539984,19-Feb-09,Sales,420
7539978,19-Feb-09,Sales,840
7539974,19-Feb-09,TV Ad,0
7539966,19-Feb-09,Web,680
7539954,19-Feb-09,Sales,420
7539946,19-Feb-09,Sales,420
7539938,19-Feb-09,Web,420
7539934,19-Feb-09,TV Ad,0
7539930,19-Feb-09,Sales,420
7539920,19-Feb-09,Sales,420
7539902,19-Feb-09,Web,420
7539892,19-Feb-09,Web,420
7539888,19-Feb-09,TV Ad,560
7539878,19-Feb-09,Web,1080
7539870,19-Feb-09,TV Ad,880
7539860,19-Feb-09,Web,425
7539814,19-Feb-09,Web,420
7539806,19-Feb-09,Sales,420
7539776,19-Feb-09,Sales,280
7539758,19-Feb-09,Sales,540
7539750,19-Feb-09,TV Ad,480
7539722,19-Feb-09,TV Ad,110
7539702,19-Feb-09,TV Ad,480
7539696,19-Feb-09,Sales,315
7539678,19-Feb-09,Web,315
7539674,19-Feb-09,TV Ad,585
7539656,19-Feb-09,TV Ad,450
7539636,19-Feb-09,Sales,315
7539604,19-Feb-09,TV Ad,210
7539584,19-Feb-09,Sales,0
7539580,19-Feb-09,Sales,0
7539572,19-Feb-09,Sales,0
7539568,19-Feb-09,Sales,350
7539564,19-Feb-09,Sales,420
7539560,19-Feb-09,Sales,450
7539550,19-Feb-09,Sales,175
7539544,19-Feb-09,Sales,70
7539538,19-Feb-09,Sales,420
7539532,19-Feb-09,Sales,420
7539528,19-Feb-09,Sales,415
7539524,19-Feb-09,Sales,420
7539520,19-Feb-09,Sales,420
7539512,19-Feb-09,Sales,470
7539508,19-Feb-09,Sales,210
7539504,19-Feb-09,Sales,800
7539500,19-Feb-09,Sales,0
7539494,19-Feb-09,Sales,0
7539490,19-Feb-09,Sales,0
7539486,19-Feb-09,Sales,420
7539474,19-Feb-09,Sales,315
7539470,19-Feb-09,Sales,0
7539466,19-Feb-09,Sales,480
7539462,19-Feb-09,Sales,280
7539458,19-Feb-09,Sales,0
7539454,19-Feb-09,Sales,35
7539450,19-Feb-09,Sales,500
7539444,19-Feb-09,Sales,455
7539438,19-Feb-09,Sales,420
7539434,19-Feb-09,Sales,590
7539428,19-Feb-09,Sales,420
7539422,19-Feb-09,Sales,420
7539416,19-Feb-09,Sales,480
7539412,19-Feb-09,Sales,0
7539394,19-Feb-09,Web,385
7539390,19-Feb-09,Web,420
7539386,19-Feb-09,Web,580
7539382,19-Feb-09,Web,385
7539336,18-Feb-09,TV Ad,470
7539326,18-Feb-09,TV Ad,445
7539292,18-Feb-09,Web,385
7539264,18-Feb-09,Sales,420
7539258,18-Feb-09,Web,480
7539254,18-Feb-09,Sales,920
7539250,18-Feb-09,Sales,350
7539210,18-Feb-09,TV Ad,0
7539206,18-Feb-09,Sales,420
7539196,18-Feb-09,Sales,870
7539182,18-Feb-09,Sales,385
7539174,18-Feb-09,TV Ad,0
7539168,18-Feb-09,Sales,280
7539160,18-Feb-09,Web,480
7539154,18-Feb-09,Sales,420
7539144,18-Feb-09,Sales,420
7539132,18-Feb-09,Web,420
7539114,18-Feb-09,Sales,35
7539098,18-Feb-09,TV Ad,175
7539084,18-Feb-09,TV Ad,360
7539078,18-Feb-09,Sales,0
7539062,18-Feb-09,Web,350
7539056,18-Feb-09,Web,245
7539042,18-Feb-09,Web,460
7539014,18-Feb-09,Sales,385
7538988,18-Feb-09,TV Ad,385
7538958,18-Feb-09,Web,385
7538938,18-Feb-09,TV Ad,0
7538934,18-Feb-09,Web,450
7538928,18-Feb-09,Web,420
7538876,18-Feb-09,TV Ad,480
7538850,18-Feb-09,Sales,0
7538830,18-Feb-09,TV Ad,50
7538820,18-Feb-09,TV Ad,480
7538804,18-Feb-09,Sales,0
7538796,18-Feb-09,Sales,0
7538788,18-Feb-09,Sales,275
7538784,18-Feb-09,TV Ad,670
7538780,18-Feb-09,Sales,245
7538766,18-Feb-09,TV Ad,420
7538756,18-Feb-09,Web,175
7538750,18-Feb-09,Sales,0
7538742,18-Feb-09,Sales,0
7538736,18-Feb-09,TV Ad,510
7538724,18-Feb-09,Sales,420
7538696,18-Feb-09,Sales,420
7538666,18-Feb-09,Sales,385
7538618,18-Feb-09,TV Ad,420
7538610,18-Feb-09,Sales,420
7538606,18-Feb-09,Sales,420
7538600,18-Feb-09,Sales,0
7538594,18-Feb-09,Sales,315
7538590,18-Feb-09,Sales,420
7538586,18-Feb-09,Sales,385
7538582,18-Feb-09,Sales,170
7538578,18-Feb-09,Sales,420
7538574,18-Feb-09,Sales,420
7538568,18-Feb-09,Sales,440
7538562,18-Feb-09,Sales,460
7538558,18-Feb-09,Sales,420
7538554,18-Feb-09,Sales,420
7538550,18-Feb-09,Sales,420
7538544,18-Feb-09,Sales,0
7538540,18-Feb-09,Sales,70
7538536,18-Feb-09,Sales,0
7538530,18-Feb-09,Sales,0
7538526,18-Feb-09,Sales,420
7538522,18-Feb-09,Sales,420
7538518,18-Feb-09,Sales,420
7538514,18-Feb-09,Sales,420
7538510,18-Feb-09,Sales,420
7538504,18-Feb-09,Sales,420
7538500,18-Feb-09,Sales,420
