product,division,product_category,customer,country,sales_Org,year/month,year,month,costs,discount,net_sales,revenue,sales_quantity
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,OCT 2009,2009,10,2350.00,142.78,4616.85,4759.64,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,DEC 2009,2009,12,2350.00,142.78,4616.85,4759.64,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,FEB 2010,2010,2,2350.00,144.94,4686.10,4831.04,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,SEP 2010,2010,9,2350.00,144.94,4686.10,4831.04,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,FEB 2011,2011,2,2350.00,147.11,4756.39,4903.50,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,OCT 2011,2011,10,2350.00,147.11,4756.39,4903.50,1 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUL 2007,2007,7,4700.00,277.20,8962.80,9240.01,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,AUG 2007,2007,8,4700.00,277.20,8962.80,9240.01,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,OCT 2008,2008,10,4700.00,281.36,9097.22,9378.59,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAR 2009,2009,3,4700.00,285.57,9233.70,9519.27,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,APR 2010,2010,4,4700.00,289.86,9372.22,9662.08,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAY 2010,2010,5,4700.00,289.86,9372.22,9662.08,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,OCT 2010,2010,10,4700.00,289.87,9372.21,9662.08,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUL 2011,2011,7,4700.00,294.21,9512.78,9806.99,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,AUG 2011,2011,8,4700.00,294.21,9512.78,9806.99,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,SEP 2011,2011,9,4700.00,294.21,9512.78,9806.99,2 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAY 2007,2007,5,7050.00,415.80,13444.21,13860.01,3 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUL 2008,2008,7,7050.00,422.03,13645.85,14067.88,3 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAY 2009,2009,5,7050.00,428.36,13850.54,14278.91,3 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,SEP 2009,2009,9,7050.00,428.36,13850.54,14278.91,3 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,AUG 2010,2010,8,7050.00,434.80,14058.32,14493.12,3 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,APR 2008,2008,4,9400.00,562.72,18194.46,18757.18,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAY 2008,2008,5,9400.00,562.72,18194.46,18757.18,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,APR 2009,2009,4,9400.00,571.14,18467.40,19038.54,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUN 2009,2009,6,9400.00,571.14,18467.40,19038.54,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUN 2010,2010,6,9400.00,579.74,18744.42,19324.16,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUL 2010,2010,7,9400.00,579.74,18744.42,19324.16,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,MAY 2011,2011,5,9400.00,588.42,19025.56,19613.98,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUN 2011,2011,6,9400.00,588.42,19025.56,19613.98,4 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUN 2007,2007,6,11750.00,693.00,22407.01,23100.02,5 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,APR 2011,2011,4,11750.00,735.53,23781.95,24517.48,5 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,APR 2007,2007,4,14100.00,831.60,26888.42,27720.02,6 
Professional Road Bike (SRAM),BI,ROB,Capital Bikes,DE,Germany North,JUN 2008,2008,6,18800.00,1125.43,36388.92,37514.35,8 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JAN 2007,2007,1,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,AUG 2007,2007,8,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,NOV 2007,2007,11,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,DEC 2007,2007,12,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JAN 2008,2008,1,1500.00,107.18,3465.62,3572.80,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JAN 2010,2010,1,1500.00,110.43,3570.37,3680.79,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,FEB 2010,2010,2,1500.00,110.43,3570.37,3680.79,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAR 2010,2010,3,1500.00,110.43,3570.37,3680.79,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JAN 2011,2011,1,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,FEB 2011,2011,2,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,FEB 2008,2008,2,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,NOV 2008,2008,11,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,FEB 2009,2009,2,3000.00,217.58,7035.21,7252.79,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,OCT 2009,2009,10,3000.00,217.58,7035.21,7252.79,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAR 2011,2011,3,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,AUG 2011,2011,8,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,NOV 2011,2011,11,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,DEC 2011,2011,12,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAR 2007,2007,3,4500.00,316.80,10243.18,10559.98,3 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,OCT 2007,2007,10,4500.00,316.82,10243.16,10559.98,3 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,APR 2009,2009,4,4500.00,326.38,10552.80,10879.18,3 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,SEP 2009,2009,9,4500.00,326.38,10552.80,10879.18,3 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,SEP 2007,2007,9,6000.00,422.41,13657.56,14079.97,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAR 2008,2008,3,6000.00,428.74,13862.47,14291.21,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,OCT 2008,2008,10,6000.00,428.74,13862.47,14291.21,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAR 2009,2009,3,6000.00,435.18,14070.40,14505.58,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,SEP 2010,2010,9,6000.00,441.71,14281.46,14723.17,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,OCT 2010,2010,10,6000.00,441.69,14281.48,14723.17,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,OCT 2011,2011,10,6000.00,448.32,14495.68,14944.00,4 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,APR 2010,2010,4,7500.00,552.12,17851.84,18403.96,5 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,AUG 2010,2010,8,7500.00,552.12,17851.84,18403.96,5 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,APR 2011,2011,4,7500.00,560.40,18119.59,18679.99,5 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,APR 2007,2007,4,9000.00,633.61,20486.35,21119.96,6 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUL 2008,2008,7,9000.00,643.10,20793.72,21436.82,6 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,SEP 2008,2008,9,9000.00,643.10,20793.72,21436.82,6 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAY 2010,2010,5,9000.00,662.55,21422.21,22084.75,6 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,SEP 2011,2011,9,9000.00,672.48,21743.51,22415.99,6 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUL 2007,2007,7,10500.00,739.20,23900.75,24639.95,7 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUN 2009,2009,6,10500.00,761.55,24623.20,25384.76,7 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUL 2011,2011,7,10500.00,784.57,25367.43,26151.99,7 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,AUG 2008,2008,8,12000.00,857.46,27724.96,28582.42,8 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUL 2009,2009,7,12000.00,870.34,28140.81,29011.15,8 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,AUG 2009,2009,8,12000.00,870.34,28140.81,29011.15,8 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAY 2011,2011,5,12000.00,896.63,28991.36,29887.99,8 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUN 2007,2007,6,15000.00,1055.99,34143.94,35199.93,10 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUL 2010,2010,7,15000.00,1104.24,35703.69,36807.92,10 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,APR 2008,2008,4,18000.00,1286.20,41587.43,42873.64,12 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAY 2008,2008,5,18000.00,1286.20,41587.43,42873.64,12 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUN 2011,2011,6,21000.00,1569.12,50734.87,52303.98,14 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAY 2009,2009,5,22500.00,1631.89,52764.02,54395.91,15 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,MAY 2007,2007,5,24000.00,1689.60,54630.29,56319.89,16 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUN 2008,2008,6,28500.00,2036.49,65846.77,67883.26,19 
Professional Touring Bike (black),BI,TOU,Capital Bikes,DE,Germany North,JUN 2010,2010,6,28500.00,2098.06,67836.99,69935.06,19 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,OCT 2007,2007,10,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,NOV 2007,2007,11,1500.00,105.61,3414.39,3519.99,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAR 2008,2008,3,1500.00,107.18,3465.62,3572.80,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,SEP 2008,2008,9,1500.00,107.18,3465.62,3572.80,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,NOV 2008,2008,11,1500.00,107.18,3465.62,3572.80,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,AUG 2009,2009,8,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,SEP 2009,2009,9,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,OCT 2009,2009,10,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,NOV 2009,2009,11,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,DEC 2009,2009,12,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,FEB 2010,2010,2,1500.00,110.43,3570.37,3680.79,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JAN 2011,2011,1,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,FEB 2011,2011,2,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,DEC 2011,2011,12,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JAN 2007,2007,1,3000.00,211.20,6828.79,7039.99,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,FEB 2007,2007,2,3000.00,211.21,6828.77,7039.99,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAR 2007,2007,3,3000.00,211.20,6828.79,7039.99,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,SEP 2007,2007,9,3000.00,211.20,6828.79,7039.99,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,DEC 2007,2007,12,3000.00,211.21,6828.77,7039.99,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,FEB 2008,2008,2,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,OCT 2008,2008,10,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,FEB 2009,2009,2,3000.00,217.59,7035.19,7252.79,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JAN 2010,2010,1,3000.00,220.85,7140.73,7361.58,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,NOV 2010,2010,11,3000.00,220.85,7140.73,7361.58,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAR 2011,2011,3,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,SEP 2011,2011,9,3000.00,224.17,7247.83,7472.00,2 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,APR 2007,2007,4,4500.00,316.80,10243.18,10559.98,3 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUN 2007,2007,6,4500.00,316.80,10243.18,10559.98,3 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAR 2009,2009,3,4500.00,326.39,10552.79,10879.18,3 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,OCT 2011,2011,10,4500.00,336.25,10871.75,11208.00,3 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUL 2007,2007,7,6000.00,422.41,13657.56,14079.97,4 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUL 2008,2008,7,6000.00,428.73,13862.49,14291.21,4 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAR 2010,2010,3,6000.00,441.69,14281.48,14723.17,4 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,OCT 2010,2010,10,6000.00,441.69,14281.48,14723.17,4 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,AUG 2007,2007,8,7500.00,528.00,17071.96,17599.97,5 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAY 2009,2009,5,7500.00,543.96,17588.01,18131.97,5 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,SEP 2010,2010,9,7500.00,552.12,17851.84,18403.96,5 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,AUG 2011,2011,8,7500.00,560.40,18119.59,18679.99,5 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,AUG 2008,2008,8,9000.00,643.10,20793.72,21436.82,6 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAY 2007,2007,5,10500.00,739.20,23900.75,24639.95,7 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUL 2009,2009,7,10500.00,761.54,24623.22,25384.76,7 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUN 2010,2010,6,10500.00,772.97,24992.58,25765.55,7 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,APR 2011,2011,4,10500.00,784.55,25367.44,26151.99,7 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAY 2011,2011,5,10500.00,784.57,25367.43,26151.99,7 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,APR 2010,2010,4,12000.00,883.38,28562.95,29446.34,8 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUL 2010,2010,7,12000.00,883.40,28562.94,29446.34,8 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,AUG 2010,2010,8,12000.00,883.40,28562.94,29446.34,8 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUL 2011,2011,7,13500.00,1008.72,32615.27,33623.99,9 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,APR 2008,2008,4,15000.00,1071.84,34656.19,35728.03,10 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAY 2008,2008,5,15000.00,1071.83,34656.20,35728.03,10 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,APR 2009,2009,4,15000.00,1087.93,35176.01,36263.94,10 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUN 2009,2009,6,16500.00,1196.70,38693.63,39890.33,11 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUN 2011,2011,6,16500.00,1232.88,39863.11,41095.99,11 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,MAY 2010,2010,5,18000.00,1325.09,42844.42,44169.51,12 
Professional Touring Bike (red),BI,TOU,Capital Bikes,DE,Germany North,JUN 2008,2008,6,25500.00,1822.12,58915.53,60737.65,17 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JAN 2008,2008,1,1500.00,107.18,3465.62,3572.80,1 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,DEC 2009,2009,12,1500.00,108.80,3517.60,3626.39,1 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,NOV 2010,2010,11,1500.00,110.43,3570.37,3680.79,1 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JAN 2011,2011,1,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,DEC 2011,2011,12,1500.00,112.08,3623.92,3736.00,1 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,FEB 2008,2008,2,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,NOV 2008,2008,11,3000.00,214.36,6931.24,7145.61,2 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,FEB 2009,2009,2,3000.00,217.58,7035.21,7252.79,2 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,NOV 2007,2007,11,4500.00,316.82,10243.16,10559.98,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,DEC 2007,2007,12,4500.00,316.80,10243.18,10559.98,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JAN 2009,2009,1,4500.00,326.39,10552.79,10879.18,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JAN 2010,2010,1,4500.00,331.28,10711.10,11042.38,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,MAR 2010,2010,3,4500.00,331.27,10711.11,11042.38,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,DEC 2010,2010,12,4500.00,331.28,10711.10,11042.38,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,FEB 2011,2011,2,4500.00,336.25,10871.75,11208.00,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,NOV 2011,2011,11,4500.00,336.25,10871.75,11208.00,3 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JAN 2007,2007,1,6000.00,422.40,13657.58,14079.97,4 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,FEB 2007,2007,2,6000.00,422.41,13657.56,14079.97,4 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,OCT 2007,2007,10,6000.00,422.41,13657.56,14079.97,4 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,NOV 2009,2009,11,6000.00,435.18,14070.40,14505.58,4 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,MAR 2007,2007,3,7500.00,528.00,17071.96,17599.97,5 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,OCT 2008,2008,10,7500.00,535.91,17328.11,17864.02,5 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,AUG 2009,2009,8,7500.00,543.96,17588.01,18131.97,5 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,SEP 2007,2007,9,9000.00,633.62,20486.34,21119.96,6 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,FEB 2010,2010,2,9000.00,662.55,21422.21,22084.75,6 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,OCT 2010,2010,10,9000.00,662.53,21422.22,22084.75,6 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,APR 2007,2007,4,10500.00,739.20,23900.75,24639.95,7 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,MAR 2008,2008,3,12000.00,857.48,27724.95,28582.42,8 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,OCT 2009,2009,10,12000.00,870.35,28140.80,29011.15,8 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,JUL 2010,2010,7,12000.00,883.40,28562.94,29446.34,8 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,MAR 2011,2011,3,12000.00,896.65,28991.34,29887.99,8 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,MAR 2009,2009,3,13500.00,979.13,31658.41,32637.54,9 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,SEP 2010,2010,9,13500.00,993.82,32133.31,33127.13,9 
Professional Touring Bike (silver),BI,TOU,Capital Bikes,DE,Germany North,SEP 2011,2011,9,13500.00,1008.72,32615.27,33623.99,9 
