customer_id,age,gender,married,spending_time,game_genre,player_type,game
2159,18-34,female,no,113,card & board,socializers,Prominence Poker
2160,18-34,female,yes,253,card & board,explorers,Prominence Poker
2161,under 18,male,no,303,family & kids,achievers,Minecraft
2162,55-64,male,yes,93,card & board,socializers,Master Duel
2163,under 18,male,no,247,card & board,explorers,Master Duel
2164,55-64,male,yes,41,card & board,achievers,Prominence Poker
2165,18-34,male,yes,137,family & kids,explorers,ROBLOX
2166,45-54,male,yes,89,action & adventure,explorers,Call of Duty
2167,35-44,female,yes,180,card & board,socializers,Master Duel
2168,55-64,female,yes,45,card & board,explorers,Scrabble
2169,65+,female,yes,116,card & board,killers,Master Duel
2170,18-34,female,yes,96,card & board,killers,Scrabble
2171,55-64,female,yes,106,card & board,killers,Master Duel
2172,45-54,male,yes,61,family & kids,achievers,Rec Room
2173,18-34,female,yes,151,card & board,explorers,Scrabble
2174,35-44,female,yes,141,card & board,socializers,Scrabble
2175,18-34,female,no,122,family & kids,explorers,Rec Room
2176,45-54,male,yes,137,card & board,explorers,Master Duel
2177,under 18,female,no,88,card & board,socializers,Prominence Poker
2178,45-54,female,yes,229,card & board,socializers,Scrabble
2179,under 18,female,no,114,action & adventure,socializers,Call of Duty
2180,under 18,male,no,342,card & board,achievers,Master Duel
2181,18-34,female,no,171,card & board,explorers,Prominence Poker
2182,45-54,female,yes,122,card & board,socializers,Master Duel
2183,under 18,female,no,96,family & kids,socializers,ROBLOX
2184,45-54,male,no,62,action & adventure,socializers,Call of Duty
2185,18-34,female,yes,181,family & kids,socializers,Rec Room
2186,18-34,female,yes,73,action & adventure,socializers,Call of Duty
2187,18-34,male,no,315,card & board,achievers,Prominence Poker
2188,45-54,female,yes,66,family & kids,socializers,ROBLOX
2189,65+,female,yes,66,family & kids,achievers,Rec Room
2190,18-34,female,yes,75,action & adventure,killers,Grand Theft Auto V
2191,18-34,male,no,256,action & adventure,achievers,Fortnite
2192,65+,male,yes,210,card & board,socializers,Master Duel
2193,45-54,male,yes,171,action & adventure,socializers,Call of Duty
2194,18-34,female,no,67,action & adventure,achievers,Grand Theft Auto V
2195,65+,male,yes,132,card & board,explorers,Scrabble
2196,under 18,female,no,223,family & kids,socializers,ROBLOX
2197,18-34,male,no,233,card & board,killers,Prominence Poker
2198,under 18,female,no,136,card & board,socializers,Master Duel
2199,18-34,male,yes,113,action & adventure,socializers,Call of Duty
2200,under 18,male,no,175,action & adventure,achievers,Grand Theft Auto V
2201,18-34,male,yes,258,action & adventure,socializers,Fortnite
2202,under 18,male,no,316,card & board,killers,Master Duel
2203,55-64,female,yes,92,card & board,killers,Master Duel
2204,45-54,male,no,83,action & adventure,socializers,Call of Duty
2205,18-34,male,no,283,action & adventure,achievers,Grand Theft Auto V
2206,under 18,male,no,267,family & kids,socializers,Minecraft
2207,45-54,male,no,108,action & adventure,achievers,Fortnite
2208,18-34,female,no,116,family & kids,socializers,Minecraft
2209,55-64,female,yes,158,family & kids,explorers,Minecraft
2210,18-34,female,no,116,action & adventure,explorers,Call of Duty
2211,45-54,male,yes,162,family & kids,socializers,Rec Room
2212,18-34,male,no,255,action & adventure,killers,Grand Theft Auto V
2213,35-44,female,no,187,action & adventure,killers,Call of Duty
2214,55-64,male,yes,95,action & adventure,socializers,Fortnite
2215,35-44,female,yes,146,card & board,achievers,Prominence Poker
2216,18-34,female,no,161,card & board,explorers,Master Duel
2217,18-34,male,no,90,action & adventure,socializers,Call of Duty
2218,under 18,female,no,132,family & kids,killers,ROBLOX
2219,18-34,male,no,165,card & board,killers,Master Duel
2220,18-34,female,no,51,family & kids,socializers,Rec Room
2221,35-44,male,yes,129,card & board,killers,Scrabble
2222,45-54,male,no,14,card & board,killers,Scrabble
2223,18-34,female,no,103,action & adventure,achievers,Call of Duty
2224,65+,male,yes,81,action & adventure,achievers,Call of Duty
2225,under 18,male,no,139,action & adventure,achievers,Grand Theft Auto V
2226,under 18,male,no,194,action & adventure,killers,Call of Duty
2227,18-34,male,no,141,family & kids,explorers,Rec Room
2228,under 18,male,no,160,family & kids,explorers,ROBLOX
2229,under 18,female,no,75,card & board,socializers,Master Duel
2230,under 18,male,no,58,action & adventure,achievers,Fortnite
2231,18-34,male,yes,211,action & adventure,explorers,Grand Theft Auto V
2232,18-34,male,no,179,action & adventure,socializers,Call of Duty
2233,45-54,female,no,200,family & kids,socializers,ROBLOX
2234,under 18,male,no,200,family & kids,killers,ROBLOX
2235,55-64,female,yes,56,card & board,achievers,Scrabble
2236,35-44,male,yes,134,card & board,explorers,Master Duel
2237,18-34,female,yes,12,card & board,socializers,Scrabble
2238,18-34,female,yes,109,family & kids,socializers,Rec Room
2239,45-54,male,yes,58,action & adventure,socializers,Grand Theft Auto V
2240,18-34,male,no,239,family & kids,achievers,Rec Room
2241,65+,male,yes,170,action & adventure,explorers,Call of Duty
2242,18-34,female,yes,195,card & board,explorers,Scrabble
2243,under 18,female,no,70,card & board,explorers,Master Duel
2244,45-54,female,no,139,family & kids,explorers,Rec Room
2245,under 18,female,no,196,action & adventure,socializers,Grand Theft Auto V
2246,18-34,male,yes,169,card & board,socializers,Master Duel
2247,under 18,male,no,174,action & adventure,achievers,Fortnite
2248,under 18,male,no,279,family & kids,explorers,ROBLOX
2249,45-54,male,yes,138,family & kids,explorers,ROBLOX
2250,35-44,male,no,214,family & kids,achievers,ROBLOX
2251,35-44,female,yes,121,family & kids,socializers,ROBLOX
2252,under 18,male,no,316,action & adventure,achievers,Grand Theft Auto V
2253,18-34,male,yes,154,action & adventure,explorers,Fortnite
2254,35-44,male,yes,201,action & adventure,achievers,Call of Duty
2255,45-54,male,yes,63,family & kids,socializers,ROBLOX
2256,18-34,male,yes,101,family & kids,killers,ROBLOX
2257,55-64,male,yes,154,action & adventure,socializers,Fortnite
2258,18-34,female,no,169,action & adventure,achievers,Call of Duty
2259,45-54,male,yes,151,action & adventure,socializers,Call of Duty
2260,35-44,female,no,81,card & board,socializers,Master Duel
2261,under 18,female,no,111,card & board,socializers,Scrabble
2262,under 18,female,no,195,family & kids,socializers,Minecraft
2263,18-34,male,no,254,action & adventure,achievers,Grand Theft Auto V
2264,65+,male,yes,98,card & board,socializers,Scrabble
2265,45-54,female,yes,156,family & kids,socializers,ROBLOX
2266,65+,female,yes,107,family & kids,achievers,ROBLOX
2267,55-64,female,yes,118,family & kids,explorers,ROBLOX
2268,18-34,male,yes,316,action & adventure,achievers,Call of Duty
2269,18-34,male,yes,189,action & adventure,killers,Call of Duty
2270,55-64,male,yes,132,family & kids,socializers,Minecraft
2271,18-34,female,no,86,action & adventure,killers,Fortnite
2272,65+,male,yes,99,action & adventure,achievers,Fortnite
2273,under 18,male,no,270,action & adventure,killers,Call of Duty
2274,under 18,male,no,206,action & adventure,killers,Grand Theft Auto V
2275,35-44,male,no,139,action & adventure,killers,Call of Duty
2276,35-44,male,yes,200,card & board,explorers,Prominence Poker
2277,18-34,female,no,93,card & board,achievers,Scrabble
2278,under 18,male,no,179,family & kids,socializers,Minecraft
2279,18-34,female,yes,10,family & kids,socializers,Rec Room
2280,under 18,female,no,257,card & board,socializers,Master Duel
2281,18-34,female,no,122,card & board,achievers,Scrabble
2282,65+,female,yes,68,family & kids,achievers,ROBLOX
2283,65+,male,yes,52,family & kids,explorers,Rec Room
2284,under 18,male,no,192,family & kids,socializers,Rec Room
2285,45-54,male,no,130,card & board,socializers,Prominence Poker
2286,55-64,male,yes,130,family & kids,socializers,ROBLOX
2287,35-44,male,no,299,action & adventure,achievers,Fortnite
2288,18-34,female,no,130,card & board,achievers,Prominence Poker
2289,18-34,female,yes,93,action & adventure,socializers,Call of Duty
2290,35-44,female,yes,90,action & adventure,socializers,Fortnite
2291,under 18,female,no,16,family & kids,killers,Rec Room
2292,18-34,male,no,202,action & adventure,explorers,Fortnite
2293,18-34,female,yes,223,family & kids,achievers,ROBLOX
2294,18-34,male,no,280,action & adventure,socializers,Fortnite
2295,45-54,male,no,49,action & adventure,socializers,Call of Duty
2296,under 18,female,no,158,family & kids,achievers,Minecraft
2297,55-64,male,yes,163,card & board,socializers,Master Duel
2298,35-44,female,no,173,card & board,killers,Prominence Poker
2299,45-54,male,yes,168,family & kids,socializers,ROBLOX
2300,18-34,male,yes,182,action & adventure,killers,Call of Duty
2301,under 18,male,no,323,action & adventure,killers,Fortnite
2302,45-54,female,no,131,action & adventure,achievers,Fortnite
2303,55-64,female,yes,175,action & adventure,socializers,Grand Theft Auto V
2304,under 18,male,no,229,action & adventure,explorers,Call of Duty
2305,18-34,male,no,244,action & adventure,socializers,Fortnite
2306,18-34,male,no,132,action & adventure,killers,Grand Theft Auto V
2307,35-44,male,yes,94,card & board,achievers,Master Duel
2308,18-34,female,no,96,family & kids,socializers,Rec Room
2309,under 18,male,no,206,family & kids,achievers,Minecraft
2310,under 18,male,no,294,family & kids,explorers,Rec Room
2311,under 18,female,no,109,card & board,socializers,Master Duel
2312,35-44,male,yes,218,card & board,socializers,Scrabble
2313,18-34,female,no,189,family & kids,killers,ROBLOX
2314,18-34,male,yes,237,action & adventure,achievers,Fortnite
2315,55-64,male,yes,86,family & kids,socializers,ROBLOX
2316,18-34,female,yes,164,action & adventure,socializers,Grand Theft Auto V
2317,35-44,female,no,162,action & adventure,achievers,Call of Duty
2318,65+,male,yes,140,family & kids,socializers,Minecraft
2319,18-34,male,yes,146,family & kids,killers,ROBLOX
2320,45-54,female,yes,21,card & board,killers,Prominence Poker
2321,18-34,male,yes,178,family & kids,achievers,Rec Room
2322,35-44,male,no,112,family & kids,explorers,Rec Room
2323,18-34,female,yes,72,card & board,socializers,Master Duel
2324,45-54,male,no,113,action & adventure,explorers,Call of Duty
2325,45-54,female,yes,21,action & adventure,achievers,Call of Duty
2326,18-34,male,yes,115,card & board,achievers,Prominence Poker
2327,35-44,male,no,125,card & board,killers,Master Duel
2328,under 18,male,no,150,action & adventure,killers,Fortnite
2329,45-54,male,yes,143,family & kids,socializers,ROBLOX
2330,18-34,female,no,183,family & kids,explorers,Minecraft
2331,55-64,male,yes,177,family & kids,socializers,ROBLOX
2332,18-34,female,no,156,card & board,achievers,Master Duel
2333,18-34,female,no,134,card & board,killers,Prominence Poker
2334,35-44,male,yes,151,action & adventure,killers,Call of Duty
2335,under 18,female,no,149,family & kids,explorers,Minecraft
2336,55-64,female,yes,41,card & board,socializers,Prominence Poker
2337,18-34,female,yes,229,card & board,socializers,Master Duel
2338,18-34,male,yes,188,action & adventure,socializers,Fortnite
2339,18-34,male,yes,133,family & kids,killers,ROBLOX
2340,18-34,female,yes,87,action & adventure,socializers,Call of Duty
2341,35-44,male,yes,180,family & kids,socializers,Rec Room
2342,18-34,male,no,214,card & board,socializers,Prominence Poker
2343,55-64,female,yes,135,action & adventure,socializers,Fortnite
2344,18-34,female,yes,10,card & board,achievers,Prominence Poker
2345,45-54,male,yes,127,action & adventure,achievers,Call of Duty
2346,18-34,male,yes,151,action & adventure,explorers,Call of Duty
2347,18-34,male,no,183,action & adventure,achievers,Call of Duty
2348,18-34,male,no,198,action & adventure,killers,Fortnite
2349,18-34,male,yes,169,card & board,achievers,Master Duel
2350,18-34,female,yes,166,action & adventure,explorers,Call of Duty
2351,18-34,female,yes,156,action & adventure,socializers,Fortnite
2352,35-44,female,no,170,action & adventure,socializers,Grand Theft Auto V
2353,35-44,female,yes,219,action & adventure,socializers,Call of Duty
2354,45-54,male,yes,71,action & adventure,killers,Call of Duty
2355,under 18,male,no,220,card & board,achievers,Master Duel
2356,55-64,female,yes,79,action & adventure,explorers,Call of Duty
2357,18-34,female,yes,227,family & kids,explorers,Rec Room
2358,18-34,female,no,196,card & board,achievers,Scrabble
2359,55-64,male,yes,140,action & adventure,socializers,Call of Duty
2360,under 18,female,no,188,family & kids,achievers,ROBLOX
2361,35-44,male,yes,145,action & adventure,killers,Grand Theft Auto V
2362,45-54,male,no,41,action & adventure,killers,Call of Duty
2363,18-34,female,no,120,family & kids,achievers,Rec Room
2364,18-34,female,no,114,card & board,socializers,Master Duel
2365,45-54,female,no,153,card & board,killers,Prominence Poker
2366,under 18,male,no,160,family & kids,killers,Rec Room
2367,35-44,female,yes,174,card & board,socializers,Master Duel
2368,under 18,female,no,143,family & kids,socializers,ROBLOX
2369,35-44,male,yes,194,family & kids,achievers,Rec Room
2370,55-64,female,yes,117,family & kids,achievers,Rec Room
2371,55-64,female,yes,191,family & kids,explorers,Minecraft
2372,under 18,male,no,164,family & kids,achievers,ROBLOX
2373,18-34,female,yes,71,family & kids,killers,ROBLOX
2374,under 18,male,no,173,family & kids,achievers,Minecraft
2375,45-54,male,yes,108,card & board,socializers,Master Duel
2376,18-34,male,yes,261,action & adventure,achievers,Call of Duty
2377,65+,female,yes,69,family & kids,explorers,ROBLOX
2378,under 18,female,no,119,action & adventure,achievers,Fortnite
2379,18-34,female,yes,112,family & kids,socializers,Minecraft
2380,35-44,female,no,96,card & board,achievers,Scrabble
2381,18-34,male,no,139,card & board,killers,Master Duel
2382,55-64,female,yes,61,card & board,killers,Scrabble
2383,35-44,female,no,277,action & adventure,socializers,Call of Duty
2384,under 18,female,no,149,family & kids,socializers,Rec Room
2385,35-44,male,no,204,action & adventure,achievers,Call of Duty
2386,35-44,male,yes,134,card & board,killers,Prominence Poker
2387,under 18,female,no,107,card & board,explorers,Prominence Poker
2388,35-44,female,no,241,action & adventure,socializers,Fortnite
2389,45-54,female,no,97,card & board,explorers,Prominence Poker
2390,18-34,male,yes,198,family & kids,killers,Rec Room
2391,45-54,male,yes,132,action & adventure,achievers,Call of Duty
2392,under 18,female,no,223,card & board,achievers,Master Duel
